연도,일시,측정소,PM2.5
4.0,01-03 00:00,공주,0.1434345
4.0,01-03 01:00,공주,0.14300972
4.0,01-03 02:00,공주,0.14258492
4.0,01-03 03:00,공주,0.14216012
4.0,01-03 04:00,공주,0.14173523
4.0,01-03 05:00,공주,0.14131045
4.0,01-03 06:00,공주,0.14088565
4.0,01-03 07:00,공주,0.14046082
4.0,01-03 08:00,공주,0.14003602
4.0,01-03 09:00,공주,0.13961118
4.0,01-03 10:00,공주,0.13918641
4.0,01-03 11:00,공주,0.13876158
4.0,01-03 12:00,공주,0.13833678
4.0,01-03 13:00,공주,0.137912
4.0,01-03 14:00,공주,0.13748711
4.0,01-03 15:00,공주,0.13706234
4.0,01-03 16:00,공주,0.13663751
4.0,01-03 17:00,공주,0.13621274
4.0,01-03 18:00,공주,0.13578787
4.0,01-03 19:00,공주,0.13536313
4.0,01-03 20:00,공주,0.13493827
4.0,01-03 21:00,공주,0.1345135
4.0,01-03 22:00,공주,0.13408867
4.0,01-03 23:00,공주,0.13366386
4.0,01-04 00:00,공주,0.133239
4.0,01-04 01:00,공주,0.1328142
4.0,01-04 02:00,공주,0.1323894
4.0,01-04 03:00,공주,0.1319646
4.0,01-04 04:00,공주,0.13153976
4.0,01-04 05:00,공주,0.13111496
4.0,01-04 06:00,공주,0.13069013
4.0,01-04 07:00,공주,0.13026536
4.0,01-04 08:00,공주,0.12984052
4.0,01-04 09:00,공주,0.12941572
4.0,01-04 10:00,공주,0.12899089
4.0,01-04 11:00,공주,0.12856609
4.0,01-04 12:00,공주,0.12814128
4.0,01-04 13:00,공주,0.12771642
4.0,01-04 14:00,공주,0.12729165
4.0,01-04 15:00,공주,0.12686685
4.0,01-04 16:00,공주,0.12644204
4.0,01-04 17:00,공주,0.12601721
4.0,01-04 18:00,공주,0.12559238
4.0,01-04 19:00,공주,0.12516767
4.0,01-04 20:00,공주,0.124742754
4.0,01-04 21:00,공주,0.12431794
4.0,01-04 22:00,공주,0.123893164
4.0,01-04 23:00,공주,0.1234683
4.0,01-05 00:00,공주,0.1230435
4.0,01-05 01:00,공주,0.12261868
4.0,01-05 02:00,공주,0.122193865
4.0,01-05 03:00,공주,0.12176905
4.0,01-05 04:00,공주,0.12134426
4.0,01-05 05:00,공주,0.12091947
4.0,01-05 06:00,공주,0.12049461
4.0,01-05 07:00,공주,0.120069824
4.0,01-05 08:00,공주,0.11964501
4.0,01-05 09:00,공주,0.119220175
4.0,01-05 10:00,공주,0.11879537
4.0,01-05 11:00,공주,0.118370555
4.0,01-05 12:00,공주,0.11794572
4.0,01-05 13:00,공주,0.117520384
4.0,01-05 14:00,공주,0.1170943
4.0,01-05 15:00,공주,0.1166682
4.0,01-05 16:00,공주,0.11624209
4.0,01-05 17:00,공주,0.11581605
4.0,01-05 18:00,공주,0.115389936
