연도,일시,측정소,PM2.5
4.0,01-03 00:00,공주,0.06733457
4.0,01-03 01:00,공주,0.06733456
4.0,01-03 02:00,공주,0.067334555
4.0,01-03 03:00,공주,0.06733455
4.0,01-03 04:00,공주,0.06733454
4.0,01-03 05:00,공주,0.06733453
4.0,01-03 06:00,공주,0.067334525
4.0,01-03 07:00,공주,0.06733452
4.0,01-03 08:00,공주,0.06733451
4.0,01-03 09:00,공주,0.0673345
4.0,01-03 10:00,공주,0.067334495
4.0,01-03 11:00,공주,0.06733449
4.0,01-03 12:00,공주,0.06733448
4.0,01-03 13:00,공주,0.06733447
4.0,01-03 14:00,공주,0.06733447
4.0,01-03 15:00,공주,0.06733446
4.0,01-03 16:00,공주,0.06733445
4.0,01-03 17:00,공주,0.06733444
4.0,01-03 18:00,공주,0.06733444
4.0,01-03 19:00,공주,0.06733443
4.0,01-03 20:00,공주,0.06733442
4.0,01-03 21:00,공주,0.06733441
4.0,01-03 22:00,공주,0.067334406
4.0,01-03 23:00,공주,0.0673344
4.0,01-04 00:00,공주,0.0673344
4.0,01-04 01:00,공주,0.067334384
4.0,01-04 02:00,공주,0.06733438
4.0,01-04 03:00,공주,0.06733437
4.0,01-04 04:00,공주,0.06733437
4.0,01-04 05:00,공주,0.067334354
4.0,01-04 06:00,공주,0.06733435
4.0,01-04 07:00,공주,0.06733434
4.0,01-04 08:00,공주,0.06733433
4.0,01-04 09:00,공주,0.067334324
4.0,01-04 10:00,공주,0.06733432
4.0,01-04 11:00,공주,0.06733431
4.0,01-04 12:00,공주,0.0673343
4.0,01-04 13:00,공주,0.067334294
4.0,01-04 14:00,공주,0.06733429
4.0,01-04 15:00,공주,0.06733428
4.0,01-04 16:00,공주,0.06733427
4.0,01-04 17:00,공주,0.067334265
4.0,01-04 18:00,공주,0.06733426
4.0,01-04 19:00,공주,0.06733425
4.0,01-04 20:00,공주,0.06733424
4.0,01-04 21:00,공주,0.067334235
4.0,01-04 22:00,공주,0.06733423
4.0,01-04 23:00,공주,0.06733422
4.0,01-05 00:00,공주,0.06733421
4.0,01-05 01:00,공주,0.067334205
4.0,01-05 02:00,공주,0.0673342
4.0,01-05 03:00,공주,0.06733419
4.0,01-05 04:00,공주,0.06733418
4.0,01-05 05:00,공주,0.067334175
4.0,01-05 06:00,공주,0.06733417
4.0,01-05 07:00,공주,0.06733416
4.0,01-05 08:00,공주,0.06733415
4.0,01-05 09:00,공주,0.067334145
4.0,01-05 10:00,공주,0.06733414
4.0,01-05 11:00,공주,0.06733413
4.0,01-05 12:00,공주,0.06733412
4.0,01-05 13:00,공주,0.067334116
4.0,01-05 14:00,공주,0.06733411
4.0,01-05 15:00,공주,0.0673341
4.0,01-05 16:00,공주,0.06733409
4.0,01-05 17:00,공주,0.067334086
4.0,01-05 18:00,공주,0.06733407
4.0,01-05 19:00,공주,0.06733407
4.0,01-05 20:00,공주,0.06733406
4.0,01-05 21:00,공주,0.06733405
4.0,01-05 22:00,공주,0.06733404
4.0,01-05 23:00,공주,0.06733404
4.0,01-08 00:00,공주,0.067334026
4.0,01-08 01:00,공주,0.067334026
4.0,01-08 02:00,공주,0.06733401
4.0,01-08 03:00,공주,0.067334004
4.0,01-08 04:00,공주,0.067334
4.0,01-08 05:00,공주,0.06733399
4.0,01-08 06:00,공주,0.06733398
4.0,01-08 07:00,공주,0.06733397
4.0,01-08 08:00,공주,0.06733396
4.0,01-08 09:00,공주,0.06733395
4.0,01-08 10:00,공주,0.067333944
4.0,01-08 11:00,공주,0.06733394
4.0,01-08 12:00,공주,0.06733392
4.0,01-08 13:00,공주,0.067333914
4.0,01-08 14:00,공주,0.06733391
4.0,01-08 15:00,공주,0.06733389
4.0,01-08 16:00,공주,0.06733389
4.0,01-08 17:00,공주,0.06733388
4.0,01-08 18:00,공주,0.06733387
4.0,01-08 19:00,공주,0.06733386
4.0,01-08 20:00,공주,0.067333855
4.0,01-08 21:00,공주,0.06733385
4.0,01-08 22:00,공주,0.06733383
4.0,01-08 23:00,공주,0.067333825
4.0,01-09 00:00,공주,0.06733382
4.0,01-09 01:00,공주,0.0673338
4.0,01-09 02:00,공주,0.067333795
4.0,01-09 03:00,공주,0.06733379
4.0,01-09 04:00,공주,0.06733378
4.0,01-09 05:00,공주,0.06733377
4.0,01-09 06:00,공주,0.067333765
4.0,01-09 07:00,공주,0.06733376
4.0,01-09 08:00,공주,0.06733374
4.0,01-09 09:00,공주,0.06733373
4.0,01-09 10:00,공주,0.06733373
4.0,01-09 11:00,공주,0.06733371
4.0,01-09 12:00,공주,0.067333706
4.0,01-09 13:00,공주,0.0673337
4.0,01-09 14:00,공주,0.06733369
4.0,01-09 15:00,공주,0.06733368
4.0,01-09 16:00,공주,0.067333676
4.0,01-09 17:00,공주,0.06733367
4.0,01-09 18:00,공주,0.06733365
4.0,01-09 19:00,공주,0.067333646
4.0,01-09 20:00,공주,0.06733364
4.0,01-09 21:00,공주,0.067333624
4.0,01-09 22:00,공주,0.06733362
4.0,01-09 23:00,공주,0.06733361
4.0,01-10 00:00,공주,0.067333594
4.0,01-10 01:00,공주,0.067333594
4.0,01-10 02:00,공주,0.06733358
4.0,01-10 03:00,공주,0.06733357
4.0,01-10 04:00,공주,0.067333564
4.0,01-10 05:00,공주,0.06733355
4.0,01-10 06:00,공주,0.06733354
4.0,01-10 07:00,공주,0.067333534
4.0,01-10 08:00,공주,0.06733353
4.0,01-10 09:00,공주,0.06733352
4.0,01-10 10:00,공주,0.06733351
4.0,01-10 11:00,공주,0.067333505
4.0,01-10 12:00,공주,0.06733349
4.0,01-10 13:00,공주,0.06733349
4.0,01-10 14:00,공주,0.067333475
4.0,01-10 15:00,공주,0.06733347
4.0,01-10 16:00,공주,0.06733346
4.0,01-10 17:00,공주,0.06733345
4.0,01-10 18:00,공주,0.067333445
4.0,01-10 19:00,공주,0.06733343
4.0,01-10 20:00,공주,0.06733342
4.0,01-10 21:00,공주,0.067333415
4.0,01-10 22:00,공주,0.06733341
4.0,01-10 23:00,공주,0.0673334
4.0,01-13 00:00,공주,0.06733339
4.0,01-13 01:00,공주,0.06733338
4.0,01-13 02:00,공주,0.06733337
4.0,01-13 03:00,공주,0.06733337
4.0,01-13 04:00,공주,0.067333356
4.0,01-13 05:00,공주,0.06733335
4.0,01-13 06:00,공주,0.06733334
4.0,01-13 07:00,공주,0.067333326
4.0,01-13 08:00,공주,0.067333326
4.0,01-13 09:00,공주,0.06733332
4.0,01-13 10:00,공주,0.06733331
4.0,01-13 11:00,공주,0.067333296
4.0,01-13 12:00,공주,0.06733329
4.0,01-13 13:00,공주,0.06733328
4.0,01-13 14:00,공주,0.06733327
4.0,01-13 15:00,공주,0.067333266
4.0,01-13 16:00,공주,0.06733325
4.0,01-13 17:00,공주,0.067333244
4.0,01-13 18:00,공주,0.06733324
4.0,01-13 19:00,공주,0.06733323
4.0,01-13 20:00,공주,0.06733322
4.0,01-13 21:00,공주,0.067333214
4.0,01-13 22:00,공주,0.06733321
4.0,01-13 23:00,공주,0.06733319
4.0,01-14 00:00,공주,0.06733319
4.0,01-14 01:00,공주,0.06733318
4.0,01-14 02:00,공주,0.06733317
4.0,01-14 03:00,공주,0.06733316
4.0,01-14 04:00,공주,0.067333154
4.0,01-14 05:00,공주,0.06733315
4.0,01-14 06:00,공주,0.06733313
4.0,01-14 07:00,공주,0.067333125
4.0,01-14 08:00,공주,0.06733312
4.0,01-14 09:00,공주,0.06733311
4.0,01-14 10:00,공주,0.0673331
4.0,01-14 11:00,공주,0.067333095
4.0,01-14 12:00,공주,0.06733309
4.0,01-14 13:00,공주,0.06733308
4.0,01-14 14:00,공주,0.06733307
4.0,01-14 15:00,공주,0.06733306
4.0,01-14 16:00,공주,0.06733306
4.0,01-14 17:00,공주,0.06733304
4.0,01-14 18:00,공주,0.06733303
4.0,01-14 19:00,공주,0.06733303
4.0,01-14 20:00,공주,0.06733301
4.0,01-14 21:00,공주,0.06733301
4.0,01-14 22:00,공주,0.067333
4.0,01-14 23:00,공주,0.067333
4.0,01-15 00:00,공주,0.06733298
4.0,01-15 01:00,공주,0.067332976
4.0,01-15 02:00,공주,0.06733297
4.0,01-15 03:00,공주,0.06733296
4.0,01-15 04:00,공주,0.06733295
4.0,01-15 05:00,공주,0.067332946
4.0,01-15 06:00,공주,0.06733294
4.0,01-15 07:00,공주,0.06733292
4.0,01-15 08:00,공주,0.06733292
4.0,01-15 09:00,공주,0.06733291
4.0,01-15 10:00,공주,0.0673329
4.0,01-15 11:00,공주,0.06733289
4.0,01-15 12:00,공주,0.067332886
4.0,01-15 13:00,공주,0.06733288
4.0,01-15 14:00,공주,0.06733287
4.0,01-15 15:00,공주,0.067332864
4.0,01-15 16:00,공주,0.06733285
4.0,01-15 17:00,공주,0.06733284
4.0,01-15 18:00,공주,0.067332834
4.0,01-15 19:00,공주,0.067332834
4.0,01-15 20:00,공주,0.06733282
4.0,01-15 21:00,공주,0.06733281
4.0,01-15 22:00,공주,0.067332804
4.0,01-15 23:00,공주,0.067332804
4.0,01-18 00:00,공주,0.06733279
4.0,01-18 01:00,공주,0.06733279
