연도,일시,측정소,PM2.5
4.0,01-03 00:00,공주,0.086744644
4.0,01-03 01:00,공주,0.08631165
4.0,01-03 02:00,공주,0.0858787
4.0,01-03 03:00,공주,0.08544573
4.0,01-03 04:00,공주,0.08501281
4.0,01-03 05:00,공주,0.084579945
4.0,01-03 06:00,공주,0.084147215
4.0,01-03 07:00,공주,0.083714485
4.0,01-03 08:00,공주,0.08328178
4.0,01-03 09:00,공주,0.082849085
4.0,01-03 10:00,공주,0.08241636
4.0,01-03 11:00,공주,0.08198361
4.0,01-03 12:00,공주,0.08155088
4.0,01-03 13:00,공주,0.08111819
4.0,01-03 14:00,공주,0.08068547
4.0,01-03 15:00,공주,0.08025273
4.0,01-03 16:00,공주,0.07982002
4.0,01-03 17:00,공주,0.079387285
4.0,01-03 18:00,공주,0.07895455
4.0,01-03 19:00,공주,0.07852186
4.0,01-03 20:00,공주,0.07808915
4.0,01-03 21:00,공주,0.07765641
4.0,01-03 22:00,공주,0.07722372
4.0,01-03 23:00,공주,0.07679096
4.0,01-04 00:00,공주,0.076358296
4.0,01-04 01:00,공주,0.075925566
4.0,01-04 02:00,공주,0.07549283
4.0,01-04 03:00,공주,0.07506012
4.0,01-04 04:00,공주,0.07462738
4.0,01-04 05:00,공주,0.074194685
4.0,01-04 06:00,공주,0.073761985
4.0,01-04 07:00,공주,0.073329255
4.0,01-04 08:00,공주,0.072896525
4.0,01-04 09:00,공주,0.07246381
4.0,01-04 10:00,공주,0.07203107
4.0,01-04 11:00,공주,0.07159837
4.0,01-04 12:00,공주,0.071165666
4.0,01-04 13:00,공주,0.070732936
4.0,01-04 14:00,공주,0.07030022
4.0,01-04 15:00,공주,0.06986748
4.0,01-04 16:00,공주,0.06943476
4.0,01-04 17:00,공주,0.06900206
4.0,01-04 18:00,공주,0.0685693
4.0,01-04 19:00,공주,0.0681366
4.0,01-04 20:00,공주,0.06770389
4.0,01-04 21:00,공주,0.06727118
4.0,01-04 22:00,공주,0.066838466
4.0,01-04 23:00,공주,0.06640572
4.0,01-05 00:00,공주,0.065972984
4.0,01-05 01:00,공주,0.065540284
4.0,01-05 02:00,공주,0.06510755
4.0,01-05 03:00,공주,0.06467482
4.0,01-05 04:00,공주,0.0642421
4.0,01-05 05:00,공주,0.063809395
4.0,01-05 06:00,공주,0.06337705
4.0,01-05 07:00,공주,0.062944695
4.0,01-05 08:00,공주,0.06286742
4.0,01-05 09:00,공주,0.062884
4.0,01-05 10:00,공주,0.0629006
4.0,01-05 11:00,공주,0.06291721
4.0,01-05 12:00,공주,0.0629338
4.0,01-05 13:00,공주,0.06295043
4.0,01-05 14:00,공주,0.06296701
4.0,01-05 15:00,공주,0.06298361
4.0,01-05 16:00,공주,0.06300022
4.0,01-05 17:00,공주,0.06301682
4.0,01-05 18:00,공주,0.06303342
4.0,01-05 19:00,공주,0.06305001
4.0,01-05 20:00,공주,0.063066624
4.0,01-05 21:00,공주,0.06308323
4.0,01-05 22:00,공주,0.06309982
4.0,01-05 23:00,공주,0.0631164
4.0,01-08 00:00,공주,0.06313299
4.0,01-08 01:00,공주,0.06314962
4.0,01-08 02:00,공주,0.06316618
4.0,01-08 03:00,공주,0.063182764
4.0,01-08 04:00,공주,0.063199416
4.0,01-08 05:00,공주,0.06321596
4.0,01-08 06:00,공주,0.06323257
4.0,01-08 07:00,공주,0.06324918
4.0,01-08 08:00,공주,0.06326574
4.0,01-08 09:00,공주,0.06328237
4.0,01-08 10:00,공주,0.06329894
4.0,01-08 11:00,공주,0.06331556
4.0,01-08 12:00,공주,0.06333214
4.0,01-08 13:00,공주,0.06334874
4.0,01-08 14:00,공주,0.063365355
4.0,01-08 15:00,공주,0.06338193
4.0,01-08 16:00,공주,0.063398525
4.0,01-08 17:00,공주,0.063415125
4.0,01-08 18:00,공주,0.06343172
4.0,01-08 19:00,공주,0.06344831
4.0,01-08 20:00,공주,0.06346492
4.0,01-08 21:00,공주,0.063481525
4.0,01-08 22:00,공주,0.063498095
4.0,01-08 23:00,공주,0.063514695
4.0,01-09 00:00,공주,0.063531294
4.0,01-09 01:00,공주,0.06354787
4.0,01-09 02:00,공주,0.063564464
4.0,01-09 03:00,공주,0.063581064
4.0,01-09 04:00,공주,0.063597664
4.0,01-09 05:00,공주,0.06361427
4.0,01-09 06:00,공주,0.06363085
4.0,01-09 07:00,공주,0.06364742
4.0,01-09 08:00,공주,0.06366402
4.0,01-09 09:00,공주,0.0636806
4.0,01-09 10:00,공주,0.063697204
4.0,01-09 11:00,공주,0.06371379
4.0,01-09 12:00,공주,0.06373041
4.0,01-09 13:00,공주,0.063746996
4.0,01-09 14:00,공주,0.063763596
4.0,01-09 15:00,공주,0.06378019
4.0,01-09 16:00,공주,0.063796766
4.0,01-09 17:00,공주,0.06381336
4.0,01-09 18:00,공주,0.06382995
4.0,01-09 19:00,공주,0.06384655
4.0,01-09 20:00,공주,0.063863166
4.0,01-09 21:00,공주,0.06387976
4.0,01-09 22:00,공주,0.06389636
4.0,01-09 23:00,공주,0.06391293
4.0,01-10 00:00,공주,0.06392954
4.0,01-10 01:00,공주,0.06394614
4.0,01-10 02:00,공주,0.0639627
4.0,01-10 03:00,공주,0.06397931
4.0,01-10 04:00,공주,0.06399588
4.0,01-10 05:00,공주,0.06401246
4.0,01-10 06:00,공주,0.06402907
4.0,01-10 07:00,공주,0.064045675
4.0,01-10 08:00,공주,0.06406225
4.0,01-10 09:00,공주,0.06407883
4.0,01-10 10:00,공주,0.06409544
4.0,01-10 11:00,공주,0.06411201
4.0,01-10 12:00,공주,0.06412861
4.0,01-10 13:00,공주,0.06414522
4.0,01-10 14:00,공주,0.06416179
4.0,01-10 15:00,공주,0.0641784
4.0,01-10 16:00,공주,0.06419498
4.0,01-10 17:00,공주,0.06421156
4.0,01-10 18:00,공주,0.06422816
4.0,01-10 19:00,공주,0.0642447
4.0,01-10 20:00,공주,0.06426134
4.0,01-10 21:00,공주,0.064277925
4.0,01-10 22:00,공주,0.06429451
4.0,01-10 23:00,공주,0.06431112
4.0,01-13 00:00,공주,0.06432769
4.0,01-13 01:00,공주,0.064344294
4.0,01-13 02:00,공주,0.064360835
4.0,01-13 03:00,공주,0.06437743
4.0,01-13 04:00,공주,0.06439406
4.0,01-13 05:00,공주,0.06441065
4.0,01-13 06:00,공주,0.064427234
4.0,01-13 07:00,공주,0.06444381
4.0,01-13 08:00,공주,0.0644604
