연도,일시,측정소,PM2.5
4.0,01-03 00:00,공주,-0.04554369
4.0,01-03 01:00,공주,-0.045385856
4.0,01-03 02:00,공주,-0.045232315
4.0,01-03 03:00,공주,-0.04148032
4.0,01-03 04:00,공주,-0.03233077
4.0,01-03 05:00,공주,-0.03193404
4.0,01-03 06:00,공주,-0.033067007
4.0,01-03 07:00,공주,-0.040040273
4.0,01-03 08:00,공주,-0.04000928
4.0,01-03 09:00,공주,-0.043030042
4.0,01-03 10:00,공주,-0.0402384
4.0,01-03 11:00,공주,-0.03408553
4.0,01-03 12:00,공주,-0.038790006
4.0,01-03 13:00,공주,-0.03550555
4.0,01-03 14:00,공주,-0.035796423
4.0,01-03 15:00,공주,-0.040486354
4.0,01-03 16:00,공주,-0.04194023
4.0,01-03 17:00,공주,-0.043143768
4.0,01-03 18:00,공주,-0.040509004
4.0,01-03 19:00,공주,-0.039427537
4.0,01-03 20:00,공주,-0.040154237
4.0,01-03 21:00,공주,-0.041077632
4.0,01-03 22:00,공주,-0.04196884
4.0,01-03 23:00,공주,-0.04274847
4.0,01-04 00:00,공주,-0.042844076
4.0,01-04 01:00,공주,-0.042665023
4.0,01-04 02:00,공주,-0.042786617
4.0,01-04 03:00,공주,-0.043805618
4.0,01-04 04:00,공주,-0.04921748
4.0,01-04 05:00,공주,-0.047889013
4.0,01-04 06:00,공주,-0.04174306
4.0,01-04 07:00,공주,-0.04111578
4.0,01-04 08:00,공주,-0.040727872
4.0,01-04 09:00,공주,-0.040486354
4.0,01-04 10:00,공주,-0.04032447
4.0,01-04 11:00,공주,-0.040216703
4.0,01-04 12:00,공주,-0.040142078
4.0,01-04 13:00,공주,-0.040088672
4.0,01-04 14:00,공주,-0.04004838
4.0,01-04 15:00,공주,-0.040018577
4.0,01-04 16:00,공주,-0.03999569
4.0,01-04 17:00,공주,-0.039977092
4.0,01-04 18:00,공주,-0.039961834
4.0,01-04 19:00,공주,-0.039949197
4.0,01-04 20:00,공주,-0.039938707
4.0,01-04 21:00,공주,-0.040106554
4.0,01-04 22:00,공주,-0.04021265
4.0,01-04 23:00,공주,-0.040185947
4.0,01-05 00:00,공주,-0.040313978
4.0,01-05 01:00,공주,-0.04107668
4.0,01-05 02:00,공주,-0.042319555
4.0,01-05 03:00,공주,-0.042961616
4.0,01-05 04:00,공주,-0.043542404
4.0,01-05 05:00,공주,-0.043977994
4.0,01-05 06:00,공주,-0.044267196
4.0,01-05 07:00,공주,-0.044442195
4.0,01-05 08:00,공주,-0.044531364
4.0,01-05 09:00,공주,-0.04454567
4.0,01-05 10:00,공주,-0.044496555
4.0,01-05 11:00,공주,-0.044353504
4.0,01-05 12:00,공주,-0.044115324
4.0,01-05 13:00,공주,-0.043765802
4.0,01-05 14:00,공주,-0.043320674
4.0,01-05 15:00,공주,-0.04283001
4.0,01-05 16:00,공주,-0.04234769
4.0,01-05 17:00,공주,-0.041595478
4.0,01-05 18:00,공주,-0.040785808
4.0,01-05 19:00,공주,-0.040353555
4.0,01-05 20:00,공주,-0.040154714
4.0,01-05 21:00,공주,-0.040059347
4.0,01-05 22:00,공주,-0.03999545
4.0,01-05 23:00,공주,-0.039938945
4.0,01-08 00:00,공주,-0.03991725
4.0,01-08 01:00,공주,-0.040030736
4.0,01-08 02:00,공주,-0.04025032
4.0,01-08 03:00,공주,-0.04031803
4.0,01-08 04:00,공주,-0.040398855
4.0,01-08 05:00,공주,-0.040489692
4.0,01-08 06:00,공주,-0.040596027
4.0,01-08 07:00,공주,-0.04071619
4.0,01-08 08:00,공주,-0.04085662
4.0,01-08 09:00,공주,-0.041015167
4.0,01-08 10:00,공주,-0.041191835
4.0,01-08 11:00,공주,-0.041398782
4.0,01-08 12:00,공주,-0.041631956
4.0,01-08 13:00,공주,-0.04189517
4.0,01-08 14:00,공주,-0.042197723
4.0,01-08 15:00,공주,-0.042535085
4.0,01-08 16:00,공주,-0.042923946
4.0,01-08 17:00,공주,-0.043209333
4.0,01-08 18:00,공주,-0.04323222
4.0,01-08 19:00,공주,-0.043209333
4.0,01-08 20:00,공주,-0.04318692
4.0,01-08 21:00,공주,-0.043164033
4.0,01-08 22:00,공주,-0.043140907
4.0,01-08 23:00,공주,-0.043118257
4.0,01-09 00:00,공주,-0.04309537
4.0,01-09 01:00,공주,-0.043072242
4.0,01-09 02:00,공주,-0.043048877
4.0,01-09 03:00,공주,-0.04302575
4.0,01-09 04:00,공주,-0.043002386
4.0,01-09 05:00,공주,-0.042979497
4.0,01-09 06:00,공주,-0.04295661
4.0,01-09 07:00,공주,-0.042932767
4.0,01-09 08:00,공주,-0.042909402
4.0,01-09 09:00,공주,-0.042886037
4.0,01-09 10:00,공주,-0.042862434
4.0,01-09 11:00,공주,-0.04283907
