연도,일시,측정소,PM2.5
4.0,01-03 00:00,공주,0.18701437
4.0,01-03 01:00,공주,0.1866295
4.0,01-03 02:00,공주,0.18624456
4.0,01-03 03:00,공주,0.18585959
4.0,01-03 04:00,공주,0.18547468
4.0,01-03 05:00,공주,0.18508974
4.0,01-03 06:00,공주,0.18470483
4.0,01-03 07:00,공주,0.18431997
4.0,01-03 08:00,공주,0.18393502
4.0,01-03 09:00,공주,0.18355002
4.0,01-03 10:00,공주,0.18316512
4.0,01-03 11:00,공주,0.18278022
4.0,01-03 12:00,공주,0.18239523
4.0,01-03 13:00,공주,0.18201038
4.0,01-03 14:00,공주,0.18162546
4.0,01-03 15:00,공주,0.18124048
4.0,01-03 16:00,공주,0.1808556
4.0,01-03 17:00,공주,0.18047063
4.0,01-03 18:00,공주,0.18008573
4.0,01-03 19:00,공주,0.17970082
4.0,01-03 20:00,공주,0.17931582
4.0,01-03 21:00,공주,0.17893097
4.0,01-03 22:00,공주,0.17854601
4.0,01-03 23:00,공주,0.17816107
4.0,01-04 00:00,공주,0.17777619
4.0,01-04 01:00,공주,0.17739125
4.0,01-04 02:00,공주,0.17700636
4.0,01-04 03:00,공주,0.17662136
4.0,01-04 04:00,공주,0.17623645
4.0,01-04 05:00,공주,0.17585154
4.0,01-04 06:00,공주,0.17546661
4.0,01-04 07:00,공주,0.17508171
4.0,01-04 08:00,공주,0.17469674
4.0,01-04 09:00,공주,0.17431177
4.0,01-04 10:00,공주,0.17392685
4.0,01-04 11:00,공주,0.17354202
4.0,01-04 12:00,공주,0.17315702
4.0,01-04 13:00,공주,0.17277212
4.0,01-04 14:00,공주,0.1723872
4.0,01-04 15:00,공주,0.1720023
4.0,01-04 16:00,공주,0.17161734
4.0,01-04 17:00,공주,0.17123237
4.0,01-04 18:00,공주,0.17084745
4.0,01-04 19:00,공주,0.17046255
4.0,01-04 20:00,공주,0.17007764
4.0,01-04 21:00,공주,0.16969271
4.0,01-04 22:00,공주,0.16930778
4.0,01-04 23:00,공주,0.16892283
4.0,01-05 00:00,공주,0.16853791
4.0,01-05 01:00,공주,0.16815302
4.0,01-05 02:00,공주,0.16776803
4.0,01-05 03:00,공주,0.1674346
4.0,01-05 04:00,공주,0.16715692
4.0,01-05 05:00,공주,0.16687927
4.0,01-05 06:00,공주,0.16660164
4.0,01-05 07:00,공주,0.16632405
4.0,01-05 08:00,공주,0.16604641
4.0,01-05 09:00,공주,0.16576877
4.0,01-05 10:00,공주,0.16549113
4.0,01-05 11:00,공주,0.16521354
4.0,01-05 12:00,공주,0.16493596
4.0,01-05 13:00,공주,0.1646583
4.0,01-05 14:00,공주,0.16438068
4.0,01-05 15:00,공주,0.16410303
4.0,01-05 16:00,공주,0.16382542
4.0,01-05 17:00,공주,0.16354778
4.0,01-05 18:00,공주,0.16327022
4.0,01-05 19:00,공주,0.16299255
4.0,01-05 20:00,공주,0.16271496
4.0,01-05 21:00,공주,0.16243732
4.0,01-05 22:00,공주,0.16215971
4.0,01-05 23:00,공주,0.16188204
4.0,01-08 00:00,공주,0.16160446
4.0,01-08 01:00,공주,0.1613269
4.0,01-08 02:00,공주,0.16104916
4.0,01-08 03:00,공주,0.16077158
4.0,01-08 04:00,공주,0.16049396
4.0,01-08 05:00,공주,0.1602163
4.0,01-08 06:00,공주,0.15993872
4.0,01-08 07:00,공주,0.15966108
4.0,01-08 08:00,공주,0.1593835
4.0,01-08 09:00,공주,0.15910588
4.0,01-08 10:00,공주,0.15882826
4.0,01-08 11:00,공주,0.15855062
4.0,01-08 12:00,공주,0.15827307
4.0,01-08 13:00,공주,0.15799537
4.0,01-08 14:00,공주,0.15771773
4.0,01-08 15:00,공주,0.15744014
4.0,01-08 16:00,공주,0.15716249
4.0,01-08 17:00,공주,0.15688491
4.0,01-08 18:00,공주,0.1566073
4.0,01-08 19:00,공주,0.15632966
4.0,01-08 20:00,공주,0.15605202
4.0,01-08 21:00,공주,0.15577441
4.0,01-08 22:00,공주,0.15549684
4.0,01-08 23:00,공주,0.1552192
4.0,01-09 00:00,공주,0.15494153
4.0,01-09 01:00,공주,0.15466392
4.0,01-09 02:00,공주,0.15438634
4.0,01-09 03:00,공주,0.1541087
4.0,01-09 04:00,공주,0.15383103
4.0,01-09 05:00,공주,0.15355346
4.0,01-09 06:00,공주,0.15327585
4.0,01-09 07:00,공주,0.15299821
4.0,01-09 08:00,공주,0.15272063
4.0,01-09 09:00,공주,0.152443
4.0,01-09 10:00,공주,0.15216538
4.0,01-09 11:00,공주,0.15188769
4.0,01-09 12:00,공주,0.1516101
4.0,01-09 13:00,공주,0.1513325
4.0,01-09 14:00,공주,0.15105486
4.0,01-09 15:00,공주,0.15077725
4.0,01-09 16:00,공주,0.15049966
4.0,01-09 17:00,공주,0.15022203
4.0,01-09 18:00,공주,0.14994437
4.0,01-09 19:00,공주,0.14966673
4.0,01-09 20:00,공주,0.14938915
4.0,01-09 21:00,공주,0.14911154
4.0,01-09 22:00,공주,0.14883389
4.0,01-09 23:00,공주,0.14855629
4.0,01-10 00:00,공주,0.14827862
4.0,01-10 01:00,공주,0.14800099
4.0,01-10 02:00,공주,0.14772344
4.0,01-10 03:00,공주,0.1474458
4.0,01-10 04:00,공주,0.14716819
4.0,01-10 05:00,공주,0.14689055
4.0,01-10 06:00,공주,0.14661296
4.0,01-10 07:00,공주,0.14633533
4.0,01-10 08:00,공주,0.1460577
4.0,01-10 09:00,공주,0.14578009
4.0,01-10 10:00,공주,0.14550251
4.0,01-10 11:00,공주,0.14522484
4.0,01-10 12:00,공주,0.14494723
4.0,01-10 13:00,공주,0.14466958
4.0,01-10 14:00,공주,0.14439198
4.0,01-10 15:00,공주,0.14411438
4.0,01-10 16:00,공주,0.1438367
4.0,01-10 17:00,공주,0.1435591
4.0,01-10 18:00,공주,0.14328149
4.0,01-10 19:00,공주,0.14300387
4.0,01-10 20:00,공주,0.14272623
4.0,01-10 21:00,공주,0.14244863
4.0,01-10 22:00,공주,0.14217103
4.0,01-10 23:00,공주,0.14189339
4.0,01-13 00:00,공주,0.14161578
4.0,01-13 01:00,공주,0.14133812
4.0,01-13 02:00,공주,0.1410605
4.0,01-13 03:00,공주,0.14078294
4.0,01-13 04:00,공주,0.14050531
4.0,01-13 05:00,공주,0.14022768
4.0,01-13 06:00,공주,0.13995004
4.0,01-13 07:00,공주,0.1396724
4.0,01-13 08:00,공주,0.13939482
4.0,01-13 09:00,공주,0.13911717
4.0,01-13 10:00,공주,0.13883953
4.0,01-13 11:00,공주,0.13856196
4.0,01-13 12:00,공주,0.13828433
4.0,01-13 13:00,공주,0.13800675
4.0,01-13 14:00,공주,0.13772908
4.0,01-13 15:00,공주,0.13745147
4.0,01-13 16:00,공주,0.13717385
4.0,01-13 17:00,공주,0.13689621
4.0,01-13 18:00,공주,0.1366186
4.0,01-13 19:00,공주,0.13634098
4.0,01-13 20:00,공주,0.13606334
4.0,01-13 21:00,공주,0.13578573
4.0,01-13 22:00,공주,0.13550809
4.0,01-13 23:00,공주,0.13523053
4.0,01-14 00:00,공주,0.13495292
4.0,01-14 01:00,공주,0.13467528
4.0,01-14 02:00,공주,0.13439766
4.0,01-14 03:00,공주,0.13412008
4.0,01-14 04:00,공주,0.13384238
4.0,01-14 05:00,공주,0.1335648
4.0,01-14 06:00,공주,0.13328712
4.0,01-14 07:00,공주,0.13300952
