연도,일시,측정소,PM2.5
4.0,01-03 00:00,공주,0.14796644
4.0,01-03 01:00,공주,0.1475061
4.0,01-03 02:00,공주,0.14704576
4.0,01-03 03:00,공주,0.14658545
4.0,01-03 04:00,공주,0.14612511
4.0,01-03 05:00,공주,0.14566475
4.0,01-03 06:00,공주,0.14520442
4.0,01-03 07:00,공주,0.1447441
4.0,01-03 08:00,공주,0.14428374
4.0,01-03 09:00,공주,0.14382342
4.0,01-03 10:00,공주,0.14336309
4.0,01-03 11:00,공주,0.14290273
4.0,01-03 12:00,공주,0.1424424
4.0,01-03 13:00,공주,0.14198206
4.0,01-03 14:00,공주,0.14152174
4.0,01-03 15:00,공주,0.14106141
4.0,01-03 16:00,공주,0.14060107
4.0,01-03 17:00,공주,0.14014071
4.0,01-03 18:00,공주,0.13968042
4.0,01-03 19:00,공주,0.13922007
4.0,01-03 20:00,공주,0.13875973
4.0,01-03 21:00,공주,0.1382994
4.0,01-03 22:00,공주,0.13783908
4.0,01-03 23:00,공주,0.13737872
4.0,01-04 00:00,공주,0.1369184
4.0,01-04 01:00,공주,0.13645807
4.0,01-04 02:00,공주,0.13599773
4.0,01-04 03:00,공주,0.1355374
4.0,01-04 04:00,공주,0.13507706
4.0,01-04 05:00,공주,0.13461673
4.0,01-04 06:00,공주,0.13415638
4.0,01-04 07:00,공주,0.13369602
4.0,01-04 08:00,공주,0.13323572
4.0,01-04 09:00,공주,0.13277537
4.0,01-04 10:00,공주,0.13231504
4.0,01-04 11:00,공주,0.13185471
4.0,01-04 12:00,공주,0.13139436
4.0,01-04 13:00,공주,0.13093406
4.0,01-04 14:00,공주,0.13047369
4.0,01-04 15:00,공주,0.13001338
4.0,01-04 16:00,공주,0.12955303
4.0,01-04 17:00,공주,0.1290927
4.0,01-04 18:00,공주,0.12863237
4.0,01-04 19:00,공주,0.12817204
4.0,01-04 20:00,공주,0.12771167
4.0,01-04 21:00,공주,0.12725136
4.0,01-04 22:00,공주,0.12679103
4.0,01-04 23:00,공주,0.1263307
4.0,01-05 00:00,공주,0.12587036
4.0,01-05 01:00,공주,0.12541002
4.0,01-05 02:00,공주,0.12494969
4.0,01-05 03:00,공주,0.12448932
4.0,01-05 04:00,공주,0.12402903
4.0,01-05 05:00,공주,0.12356869
4.0,01-05 06:00,공주,0.123108335
4.0,01-05 07:00,공주,0.12264803
4.0,01-05 08:00,공주,0.122187674
4.0,01-05 09:00,공주,0.12172734
4.0,01-05 10:00,공주,0.121267
4.0,01-05 11:00,공주,0.12080664
4.0,01-05 12:00,공주,0.120346345
4.0,01-05 13:00,공주,0.119886
4.0,01-05 14:00,공주,0.11942568
4.0,01-05 15:00,공주,0.11896533
4.0,01-05 16:00,공주,0.118505
4.0,01-05 17:00,공주,0.11804468
4.0,01-05 18:00,공주,0.11758431
4.0,01-05 19:00,공주,0.117124
4.0,01-05 20:00,공주,0.11666367
4.0,01-05 21:00,공주,0.116203316
4.0,01-05 22:00,공주,0.115742974
4.0,01-05 23:00,공주,0.11528264
4.0,01-08 00:00,공주,0.1148223
4.0,01-08 01:00,공주,0.11436197
4.0,01-08 02:00,공주,0.113901645
4.0,01-08 03:00,공주,0.113441326
4.0,01-08 04:00,공주,0.11298098
4.0,01-08 05:00,공주,0.11252063
4.0,01-08 06:00,공주,0.11206029
4.0,01-08 07:00,공주,0.11159997
4.0,01-08 08:00,공주,0.11113964
4.0,01-08 09:00,공주,0.1106793
4.0,01-08 10:00,공주,0.11021896
4.0,01-08 11:00,공주,0.10975862
4.0,01-08 12:00,공주,0.109298296
4.0,01-08 13:00,공주,0.108837955
4.0,01-08 14:00,공주,0.108377635
4.0,01-08 15:00,공주,0.1079173
4.0,01-08 16:00,공주,0.107456945
4.0,01-08 17:00,공주,0.106996626
4.0,01-08 18:00,공주,0.10653629
4.0,01-08 19:00,공주,0.10607594
4.0,01-08 20:00,공주,0.105615616
4.0,01-08 21:00,공주,0.10515529
4.0,01-08 22:00,공주,0.104694955
4.0,01-08 23:00,공주,0.1042346
4.0,01-09 00:00,공주,0.10377427
4.0,01-09 01:00,공주,0.10331392
4.0,01-09 02:00,공주,0.102853596
4.0,01-09 03:00,공주,0.10239327
4.0,01-09 04:00,공주,0.10193293
4.0,01-09 05:00,공주,0.10147261
4.0,01-09 06:00,공주,0.10101225
4.0,01-09 07:00,공주,0.10055191
4.0,01-09 08:00,공주,0.10009158
4.0,01-09 09:00,공주,0.099631265
4.0,01-09 10:00,공주,0.09917091
4.0,01-09 11:00,공주,0.098710574
4.0,01-09 12:00,공주,0.09825024
4.0,01-09 13:00,공주,0.097789906
4.0,01-09 14:00,공주,0.09732958
4.0,01-09 15:00,공주,0.09686924
4.0,01-09 16:00,공주,0.09640889
4.0,01-09 17:00,공주,0.09594856
4.0,01-09 18:00,공주,0.095488235
4.0,01-09 19:00,공주,0.095027916
4.0,01-09 20:00,공주,0.09456756
4.0,01-09 21:00,공주,0.09410723
4.0,01-09 22:00,공주,0.0936469
4.0,01-09 23:00,공주,0.09318655
4.0,01-10 00:00,공주,0.09272622
4.0,01-10 01:00,공주,0.09226589
4.0,01-10 02:00,공주,0.0920736
4.0,01-10 03:00,공주,0.09208839
4.0,01-10 04:00,공주,0.09210315
4.0,01-10 05:00,공주,0.092117935
4.0,01-10 06:00,공주,0.09213271
4.0,01-10 07:00,공주,0.092147514
4.0,01-10 08:00,공주,0.092162274
4.0,01-10 09:00,공주,0.092177056
4.0,01-10 10:00,공주,0.09219186
4.0,01-10 11:00,공주,0.09220662
4.0,01-10 12:00,공주,0.092221424
4.0,01-10 13:00,공주,0.0922362
4.0,01-10 14:00,공주,0.09225098
4.0,01-10 15:00,공주,0.09226577
4.0,01-10 16:00,공주,0.09227853
4.0,01-10 17:00,공주,0.09229103
4.0,01-10 18:00,공주,0.09230352
4.0,01-10 19:00,공주,0.092316024
4.0,01-10 20:00,공주,0.09232854
4.0,01-10 21:00,공주,0.09234103
4.0,01-10 22:00,공주,0.09235353
4.0,01-10 23:00,공주,0.092366055
4.0,01-13 00:00,공주,0.092378534
4.0,01-13 01:00,공주,0.09239103
4.0,01-13 02:00,공주,0.092403546
4.0,01-13 03:00,공주,0.09241603
4.0,01-13 04:00,공주,0.092428535
4.0,01-13 05:00,공주,0.092441045
4.0,01-13 06:00,공주,0.09245354
4.0,01-13 07:00,공주,0.092466034
4.0,01-13 08:00,공주,0.092478566
4.0,01-13 09:00,공주,0.092491046
4.0,01-13 10:00,공주,0.092503555
4.0,01-13 11:00,공주,0.09251605
4.0,01-13 12:00,공주,0.09252856
4.0,01-13 13:00,공주,0.09254106
4.0,01-13 14:00,공주,0.09255358
4.0,01-13 15:00,공주,0.09256606
4.0,01-13 16:00,공주,0.09257855
4.0,01-13 17:00,공주,0.09259105
4.0,01-13 18:00,공주,0.09260357
4.0,01-13 19:00,공주,0.092616074
4.0,01-13 20:00,공주,0.09262856
4.0,01-13 21:00,공주,0.09264105
4.0,01-13 22:00,공주,0.09265357
4.0,01-13 23:00,공주,0.09266607
4.0,01-14 00:00,공주,0.092678554
4.0,01-14 01:00,공주,0.09269108
4.0,01-14 02:00,공주,0.09270356
4.0,01-14 03:00,공주,0.092716075
4.0,01-14 04:00,공주,0.09272857
4.0,01-14 05:00,공주,0.09274108
4.0,01-14 06:00,공주,0.09275355
4.0,01-14 07:00,공주,0.092766054
4.0,01-14 08:00,공주,0.092778556
4.0,01-14 09:00,공주,0.09279108
4.0,01-14 10:00,공주,0.092803575
4.0,01-14 11:00,공주,0.09281607
4.0,01-14 12:00,공주,0.09282857
4.0,01-14 13:00,공주,0.09284105
4.0,01-14 14:00,공주,0.09285357
4.0,01-14 15:00,공주,0.09286609
4.0,01-14 16:00,공주,0.09287857
4.0,01-14 17:00,공주,0.09289108
4.0,01-14 18:00,공주,0.09290356
4.0,01-14 19:00,공주,0.09291609
4.0,01-14 20:00,공주,0.092928596
4.0,01-14 21:00,공주,0.09294107
4.0,01-14 22:00,공주,0.09295357
4.0,01-14 23:00,공주,0.092966095
4.0,01-15 00:00,공주,0.09297859
4.0,01-15 01:00,공주,0.0929911
4.0,01-15 02:00,공주,0.0930036
4.0,01-15 03:00,공주,0.09301682
4.0,01-15 04:00,공주,0.09303005
4.0,01-15 05:00,공주,0.0930433
4.0,01-15 06:00,공주,0.09305655
4.0,01-15 07:00,공주,0.09306977
4.0,01-15 08:00,공주,0.09308304
4.0,01-15 09:00,공주,0.09309628
4.0,01-15 10:00,공주,0.09310951
4.0,01-15 11:00,공주,0.09312276
4.0,01-15 12:00,공주,0.093136005
4.0,01-15 13:00,공주,0.09314926
4.0,01-15 14:00,공주,0.0931625
4.0,01-15 15:00,공주,0.09317573
4.0,01-15 16:00,공주,0.09318898
4.0,01-15 17:00,공주,0.09320221
4.0,01-15 18:00,공주,0.09321546
4.0,01-15 19:00,공주,0.09322871
4.0,01-15 20:00,공주,0.09324194
4.0,01-15 21:00,공주,0.09325519
4.0,01-15 22:00,공주,0.09326842
4.0,01-15 23:00,공주,0.09328166
4.0,01-18 00:00,공주,0.093294926
4.0,01-18 01:00,공주,0.09330815
4.0,01-18 02:00,공주,0.09332141
4.0,01-18 03:00,공주,0.093334645
4.0,01-18 04:00,공주,0.09334791
4.0,01-18 05:00,공주,0.09336112
4.0,01-18 06:00,공주,0.093374364
4.0,01-18 07:00,공주,0.093387604
4.0,01-18 08:00,공주,0.09340085
4.0,01-18 09:00,공주,0.093414105
4.0,01-18 10:00,공주,0.09342734
4.0,01-18 11:00,공주,0.09344058
4.0,01-18 12:00,공주,0.09345383
4.0,01-18 13:00,공주,0.09346709
4.0,01-18 14:00,공주,0.0934803
4.0,01-18 15:00,공주,0.09349356
4.0,01-18 16:00,공주,0.09350682
4.0,01-18 17:00,공주,0.09352004
4.0,01-18 18:00,공주,0.093533285
4.0,01-18 19:00,공주,0.09354654
4.0,01-18 20:00,공주,0.09355979
4.0,01-18 21:00,공주,0.09357303
4.0,01-18 22:00,공주,0.09358626
4.0,01-18 23:00,공주,0.09359951
4.0,01-19 00:00,공주,0.09361275
4.0,01-19 01:00,공주,0.093626
4.0,01-19 02:00,공주,0.09363925
4.0,01-19 03:00,공주,0.09365249
4.0,01-19 04:00,공주,0.09366571
4.0,01-19 05:00,공주,0.093678966
4.0,01-19 06:00,공주,0.09369221
4.0,01-19 07:00,공주,0.09370546
4.0,01-19 08:00,공주,0.09371869
4.0,01-19 09:00,공주,0.09373194
4.0,01-19 10:00,공주,0.093745165
4.0,01-19 11:00,공주,0.09375841
4.0,01-19 12:00,공주,0.09377165
4.0,01-19 13:00,공주,0.093784906
4.0,01-19 14:00,공주,0.09379815
4.0,01-19 15:00,공주,0.09381139
4.0,01-19 16:00,공주,0.09382465
4.0,01-19 17:00,공주,0.09383788
4.0,01-19 18:00,공주,0.09385112
4.0,01-19 19:00,공주,0.093864374
4.0,01-19 20:00,공주,0.09387763
4.0,01-19 21:00,공주,0.09389085
4.0,01-19 22:00,공주,0.0939041
4.0,01-19 23:00,공주,0.09391735
4.0,01-20 00:00,공주,0.09393059
4.0,01-20 01:00,공주,0.093943834
4.0,01-20 02:00,공주,0.09395708
4.0,01-20 03:00,공주,0.09397031
4.0,01-20 04:00,공주,0.09398355
4.0,01-20 05:00,공주,0.0939968
4.0,01-20 06:00,공주,0.094010055
4.0,01-20 07:00,공주,0.09402328
4.0,01-20 08:00,공주,0.09403653
4.0,01-20 09:00,공주,0.094049774
4.0,01-20 10:00,공주,0.094063014
4.0,01-20 11:00,공주,0.09407626
4.0,01-20 12:00,공주,0.09408949
4.0,01-20 13:00,공주,0.09410274
4.0,01-20 14:00,공주,0.094115995
4.0,01-20 15:00,공주,0.09412922
4.0,01-20 16:00,공주,0.09414247
4.0,01-20 17:00,공주,0.094155714
4.0,01-20 18:00,공주,0.09416897
4.0,01-20 19:00,공주,0.09418221
4.0,01-20 20:00,공주,0.09419542
4.0,01-20 21:00,공주,0.09420868
4.0,01-20 22:00,공주,0.09422191
4.0,01-20 23:00,공주,0.09423518
4.0,01-23 00:00,공주,0.09424842
4.0,01-23 01:00,공주,0.09426165
4.0,01-23 02:00,공주,0.0942749
4.0,01-23 03:00,공주,0.094288126
4.0,01-23 04:00,공주,0.09430138
4.0,01-23 05:00,공주,0.09431463
4.0,01-23 06:00,공주,0.09432789
4.0,01-23 07:00,공주,0.09434111
4.0,01-23 08:00,공주,0.094354354
4.0,01-23 09:00,공주,0.09436759
4.0,01-23 10:00,공주,0.09438084
4.0,01-23 11:00,공주,0.09439409
4.0,01-23 12:00,공주,0.09440732
4.0,01-23 13:00,공주,0.094420575
4.0,01-23 14:00,공주,0.09443381
4.0,01-23 15:00,공주,0.09444707
4.0,01-23 16:00,공주,0.09446029
4.0,01-23 17:00,공주,0.09447355
4.0,01-23 18:00,공주,0.09448678
4.0,01-23 19:00,공주,0.09450003
4.0,01-23 20:00,공주,0.09451327
4.0,01-23 21:00,공주,0.09452653
4.0,01-23 22:00,공주,0.09453975
4.0,01-23 23:00,공주,0.094552994
4.0,01-24 00:00,공주,0.09456625
4.0,01-24 01:00,공주,0.09457948
4.0,01-24 02:00,공주,0.09459273
4.0,01-24 03:00,공주,0.094605975
4.0,01-24 04:00,공주,0.09461923
4.0,01-24 05:00,공주,0.09463247
4.0,01-24 06:00,공주,0.0946457
4.0,01-24 07:00,공주,0.09465893
4.0,01-24 08:00,공주,0.094672196
4.0,01-24 09:00,공주,0.09468543
4.0,01-24 10:00,공주,0.094698675
4.0,01-24 11:00,공주,0.09471192
4.0,01-24 12:00,공주,0.09472516
4.0,01-24 13:00,공주,0.09473841
4.0,01-24 14:00,공주,0.09475165
4.0,01-24 15:00,공주,0.09476487
4.0,01-24 16:00,공주,0.09477813
4.0,01-24 17:00,공주,0.094791375
4.0,01-24 18:00,공주,0.094804615
4.0,01-24 19:00,공주,0.09481787
4.0,01-24 20:00,공주,0.09483112
4.0,01-24 21:00,공주,0.094844334
4.0,01-24 22:00,공주,0.09485758
4.0,01-24 23:00,공주,0.094870836
4.0,01-25 00:00,공주,0.09488409
4.0,01-25 01:00,공주,0.09489734
4.0,01-25 02:00,공주,0.09491057
4.0,01-25 03:00,공주,0.094923794
4.0,01-25 04:00,공주,0.09493706
4.0,01-25 05:00,공주,0.09495029
4.0,01-25 06:00,공주,0.09496351
4.0,01-25 07:00,공주,0.09497679
4.0,01-25 08:00,공주,0.094990015
4.0,01-25 09:00,공주,0.09500326
4.0,01-25 10:00,공주,0.09501651
4.0,01-25 11:00,공주,0.09502974
4.0,01-25 12:00,공주,0.095042996
4.0,01-25 13:00,공주,0.09505623
4.0,01-25 14:00,공주,0.09506948
4.0,01-25 15:00,공주,0.09508271
4.0,01-25 16:00,공주,0.095095955
4.0,01-25 17:00,공주,0.0951092
4.0,01-25 18:00,공주,0.095122464
4.0,01-25 19:00,공주,0.09513569
4.0,01-25 20:00,공주,0.09514949
4.0,01-25 21:00,공주,0.09516371
4.0,01-25 22:00,공주,0.09517791
4.0,01-25 23:00,공주,0.09519216
4.0,01-28 00:00,공주,0.09520639
4.0,01-28 01:00,공주,0.095220625
4.0,01-28 02:00,공주,0.09523483
4.0,01-28 03:00,공주,0.09524905
4.0,01-28 04:00,공주,0.095263295
4.0,01-28 05:00,공주,0.09527752
4.0,01-28 06:00,공주,0.09529175
4.0,01-28 07:00,공주,0.09530598
4.0,01-28 08:00,공주,0.0953202
4.0,01-28 09:00,공주,0.09533442
4.0,01-28 10:00,공주,0.09534865
4.0,01-28 11:00,공주,0.095362864
4.0,01-28 12:00,공주,0.095377095
4.0,01-28 13:00,공주,0.095391326
4.0,01-28 14:00,공주,0.095405556
4.0,01-28 15:00,공주,0.09541979
4.0,01-28 16:00,공주,0.095434
4.0,01-28 17:00,공주,0.095448226
4.0,01-28 18:00,공주,0.095462464
4.0,01-28 19:00,공주,0.09547671
4.0,01-28 20:00,공주,0.095490895
4.0,01-28 21:00,공주,0.09550514
4.0,01-28 22:00,공주,0.09551937
4.0,01-28 23:00,공주,0.09553357
4.0,01-29 00:00,공주,0.09554782
4.0,01-29 01:00,공주,0.095562056
4.0,01-29 02:00,공주,0.09557628
4.0,01-29 03:00,공주,0.09559051
4.0,01-29 04:00,공주,0.095604725
4.0,01-29 05:00,공주,0.09561894
4.0,01-29 06:00,공주,0.09563319
4.0,01-29 07:00,공주,0.09564742
4.0,01-29 08:00,공주,0.09566165
4.0,01-29 09:00,공주,0.09567587
4.0,01-29 10:00,공주,0.09569011
4.0,01-29 11:00,공주,0.0957043
4.0,01-29 12:00,공주,0.09571854
4.0,01-29 13:00,공주,0.09573277
4.0,01-29 14:00,공주,0.09574701
4.0,01-29 15:00,공주,0.09576123
4.0,01-29 16:00,공주,0.09577546
4.0,01-29 17:00,공주,0.09578967
4.0,01-29 18:00,공주,0.095803894
4.0,01-29 19:00,공주,0.09581813
4.0,01-29 20:00,공주,0.095832355
4.0,01-29 21:00,공주,0.0958466
4.0,01-29 22:00,공주,0.09586082
4.0,01-29 23:00,공주,0.09587503
4.0,01-30 00:00,공주,0.09588927
4.0,01-30 01:00,공주,0.09590348
4.0,01-30 02:00,공주,0.09591774
4.0,01-30 03:00,공주,0.095931955
4.0,01-30 04:00,공주,0.09594617
4.0,01-30 05:00,공주,0.09596041
4.0,01-30 06:00,공주,0.095974624
4.0,01-30 07:00,공주,0.09598886
4.0,01-30 08:00,공주,0.096003085
4.0,01-30 09:00,공주,0.0960173
4.0,01-30 10:00,공주,0.09603153
4.0,01-30 11:00,공주,0.096045785
4.0,01-30 12:00,공주,0.096059985
4.0,01-30 13:00,공주,0.0960742
4.0,01-30 14:00,공주,0.09608846
4.0,01-30 15:00,공주,0.09610266
4.0,01-30 16:00,공주,0.096116886
4.0,01-30 17:00,공주,0.09613113
4.0,01-30 18:00,공주,0.09614534
4.0,01-30 19:00,공주,0.09615956
4.0,01-30 20:00,공주,0.096173815
4.0,01-30 21:00,공주,0.09618803
4.0,01-30 22:00,공주,0.09620227
4.0,01-30 23:00,공주,0.09621649
4.0,02-02 00:00,공주,0.09623071
4.0,02-02 01:00,공주,0.09624494
4.0,02-02 02:00,공주,0.096259184
4.0,02-02 03:00,공주,0.0962734
4.0,02-02 04:00,공주,0.09628763
4.0,02-02 05:00,공주,0.096301846
4.0,02-02 06:00,공주,0.09631607
4.0,02-02 07:00,공주,0.09633032
4.0,02-02 08:00,공주,0.09634454
4.0,02-02 09:00,공주,0.09635875
4.0,02-02 10:00,공주,0.09637296
4.0,02-02 11:00,공주,0.0963872
4.0,02-02 12:00,공주,0.09640145
4.0,02-02 13:00,공주,0.09641565
4.0,02-02 14:00,공주,0.096429884
4.0,02-02 15:00,공주,0.09644413
4.0,02-02 16:00,공주,0.096458346
4.0,02-02 17:00,공주,0.09647258
4.0,02-02 18:00,공주,0.0964868
4.0,02-02 19:00,공주,0.09650102
4.0,02-02 20:00,공주,0.096515246
