연도,일시,측정소,PM2.5
4.0,01-03 00:00,공주,0.12885658
4.0,01-03 01:00,공주,0.12871109
4.0,01-03 02:00,공주,0.12856542
4.0,01-03 03:00,공주,0.1284198
4.0,01-03 04:00,공주,0.12827404
4.0,01-03 05:00,공주,0.12812842
4.0,01-03 06:00,공주,0.12798287
4.0,01-03 07:00,공주,0.12783705
4.0,01-03 08:00,공주,0.12769149
4.0,01-03 09:00,공주,0.12754582
4.0,01-03 10:00,공주,0.12740023
4.0,01-03 11:00,공주,0.12725465
4.0,01-03 12:00,공주,0.12710892
4.0,01-03 13:00,공주,0.12696321
4.0,01-03 14:00,공주,0.12681751
4.0,01-03 15:00,공주,0.12667175
4.0,01-03 16:00,공주,0.1265259
4.0,01-03 17:00,공주,0.1263801
4.0,01-03 18:00,공주,0.12623431
4.0,01-03 19:00,공주,0.12608837
4.0,01-03 20:00,공주,0.12594248
4.0,01-03 21:00,공주,0.1257966
4.0,01-03 22:00,공주,0.12565084
4.0,01-03 23:00,공주,0.12550487
4.0,01-04 00:00,공주,0.12535904
4.0,01-04 01:00,공주,0.12521328
4.0,01-04 02:00,공주,0.12506728
4.0,01-04 03:00,공주,0.124921486
4.0,01-04 04:00,공주,0.124775514
4.0,01-04 05:00,공주,0.12462954
4.0,01-04 06:00,공주,0.1244836
4.0,01-04 07:00,공주,0.12433775
4.0,01-04 08:00,공주,0.124191865
4.0,01-04 09:00,공주,0.12404607
4.0,01-04 10:00,공주,0.12389995
4.0,01-04 11:00,공주,0.12375416
4.0,01-04 12:00,공주,0.12360807
4.0,01-04 13:00,공주,0.123462155
4.0,01-04 14:00,공주,0.12331621
4.0,01-04 15:00,공주,0.12317012
4.0,01-04 16:00,공주,0.123024
4.0,01-04 17:00,공주,0.12287803
4.0,01-04 18:00,공주,0.12273185
4.0,01-04 19:00,공주,0.12258576
4.0,01-04 20:00,공주,0.1224397
4.0,01-04 21:00,공주,0.12229361
4.0,01-04 22:00,공주,0.122147575
4.0,01-04 23:00,공주,0.122001395
4.0,01-05 00:00,공주,0.12185551
4.0,01-05 01:00,공주,0.12170939
4.0,01-05 02:00,공주,0.1215633
4.0,01-05 03:00,공주,0.12141706
4.0,01-05 04:00,공주,0.121271
4.0,01-05 05:00,공주,0.12112485
4.0,01-05 06:00,공주,0.12097882
4.0,01-05 07:00,공주,0.12083267
4.0,01-05 08:00,공주,0.12068649
4.0,01-05 09:00,공주,0.120540395
4.0,01-05 10:00,공주,0.120394096
4.0,01-05 11:00,공주,0.120247886
4.0,01-05 12:00,공주,0.120101735
4.0,01-05 13:00,공주,0.119955435
4.0,01-05 14:00,공주,0.119809166
4.0,01-05 15:00,공주,0.119662955
4.0,01-05 16:00,공주,0.119516686
4.0,01-05 17:00,공주,0.119370416
4.0,01-05 18:00,공주,0.119224176
4.0,01-05 19:00,공주,0.119077906
4.0,01-05 20:00,공주,0.118931726
4.0,01-05 21:00,공주,0.118785396
4.0,01-05 22:00,공주,0.11863913
4.0,01-05 23:00,공주,0.118492916
4.0,01-08 00:00,공주,0.11834653
4.0,01-08 01:00,공주,0.1182002
4.0,01-08 02:00,공주,0.11805408
4.0,01-08 03:00,공주,0.11790778
4.0,01-08 04:00,공주,0.11776151
4.0,01-08 05:00,공주,0.11761512
4.0,01-08 06:00,공주,0.11746885
4.0,01-08 07:00,공주,0.11732252
4.0,01-08 08:00,공주,0.11717634
