연도,일시,측정소,PM2.5
4.0,01-03 00:00,공주,0.070326865
4.0,01-03 01:00,공주,0.07036945
4.0,01-03 02:00,공주,0.07041203
4.0,01-03 03:00,공주,0.07045461
4.0,01-03 04:00,공주,0.070497185
4.0,01-03 05:00,공주,0.07053978
4.0,01-03 06:00,공주,0.07058237
4.0,01-03 07:00,공주,0.070624955
4.0,01-03 08:00,공주,0.07066753
4.0,01-03 09:00,공주,0.07071011
4.0,01-03 10:00,공주,0.070752695
4.0,01-03 11:00,공주,0.07079528
4.0,01-03 12:00,공주,0.070837855
4.0,01-03 13:00,공주,0.07088044
4.0,01-03 14:00,공주,0.07092302
4.0,01-03 15:00,공주,0.07096562
4.0,01-03 16:00,공주,0.07100824
4.0,01-03 17:00,공주,0.071050875
4.0,01-03 18:00,공주,0.0710935
4.0,01-03 19:00,공주,0.07113612
4.0,01-03 20:00,공주,0.07117875
4.0,01-03 21:00,공주,0.07122138
4.0,01-03 22:00,공주,0.071264006
4.0,01-03 23:00,공주,0.07130662
4.0,01-04 00:00,공주,0.071349256
4.0,01-04 01:00,공주,0.07139187
4.0,01-04 02:00,공주,0.071434505
4.0,01-04 03:00,공주,0.07147712
4.0,01-04 04:00,공주,0.071519755
4.0,01-04 05:00,공주,0.07156238
4.0,01-04 06:00,공주,0.07159246
4.0,01-04 07:00,공주,0.07159318
4.0,01-04 08:00,공주,0.07159393
4.0,01-04 09:00,공주,0.0715947
4.0,01-04 10:00,공주,0.071595445
4.0,01-04 11:00,공주,0.07159619
4.0,01-04 12:00,공주,0.071596935
4.0,01-04 13:00,공주,0.07159767
4.0,01-04 14:00,공주,0.07159841
4.0,01-04 15:00,공주,0.07159917
4.0,01-04 16:00,공주,0.071599916
4.0,01-04 17:00,공주,0.07160066
4.0,01-04 18:00,공주,0.07160142
4.0,01-04 19:00,공주,0.071602136
4.0,01-04 20:00,공주,0.071602896
4.0,01-04 21:00,공주,0.07160363
4.0,01-04 22:00,공주,0.07160437
4.0,01-04 23:00,공주,0.07160513
4.0,01-05 00:00,공주,0.07160586
4.0,01-05 01:00,공주,0.071606606
4.0,01-05 02:00,공주,0.07160736
4.0,01-05 03:00,공주,0.071608104
4.0,01-05 04:00,공주,0.07160886
4.0,01-05 05:00,공주,0.071609594
4.0,01-05 06:00,공주,0.07161034
4.0,01-05 07:00,공주,0.071611084
4.0,01-05 08:00,공주,0.07161184
4.0,01-05 09:00,공주,0.071612574
4.0,01-05 10:00,공주,0.07161332
4.0,01-05 11:00,공주,0.07161407
4.0,01-05 12:00,공주,0.07161482
4.0,01-05 13:00,공주,0.07161556
4.0,01-05 14:00,공주,0.07161631
4.0,01-05 15:00,공주,0.07161705
4.0,01-05 16:00,공주,0.07161778
4.0,01-05 17:00,공주,0.071618535
4.0,01-05 18:00,공주,0.07161928
4.0,01-05 19:00,공주,0.071620025
