연도,일시,측정소,PM2.5
4.0,01-03 00:00,공주,0.131975
4.0,01-03 01:00,공주,0.13185719
4.0,01-03 02:00,공주,0.1317394
4.0,01-03 03:00,공주,0.13162155
4.0,01-03 04:00,공주,0.13150355
4.0,01-03 05:00,공주,0.13138556
4.0,01-03 06:00,공주,0.13126752
4.0,01-03 07:00,공주,0.1311495
4.0,01-03 08:00,공주,0.13103148
4.0,01-03 09:00,공주,0.13091356
4.0,01-03 10:00,공주,0.1307956
4.0,01-03 11:00,공주,0.13067761
4.0,01-03 12:00,공주,0.13055968
4.0,01-03 13:00,공주,0.13044167
4.0,01-03 14:00,공주,0.13032377
4.0,01-03 15:00,공주,0.13020587
4.0,01-03 16:00,공주,0.13008797
4.0,01-03 17:00,공주,0.12997004
4.0,01-03 18:00,공주,0.12985216
4.0,01-03 19:00,공주,0.12973422
4.0,01-03 20:00,공주,0.12961632
4.0,01-03 21:00,공주,0.12949839
4.0,01-03 22:00,공주,0.1293805
4.0,01-03 23:00,공주,0.12926257
4.0,01-04 00:00,공주,0.12914464
4.0,01-04 01:00,공주,0.12902674
4.0,01-04 02:00,공주,0.12890884
4.0,01-04 03:00,공주,0.12879093
4.0,01-04 04:00,공주,0.128673
4.0,01-04 05:00,공주,0.12855512
4.0,01-04 06:00,공주,0.12843716
4.0,01-04 07:00,공주,0.12831928
4.0,01-04 08:00,공주,0.12820137
4.0,01-04 09:00,공주,0.12808347
4.0,01-04 10:00,공주,0.12796554
4.0,01-04 11:00,공주,0.12784764
4.0,01-04 12:00,공주,0.12772974
4.0,01-04 13:00,공주,0.12761183
4.0,01-04 14:00,공주,0.12749395
4.0,01-04 15:00,공주,0.12737602
4.0,01-04 16:00,공주,0.12725809
4.0,01-04 17:00,공주,0.12714018
4.0,01-04 18:00,공주,0.12702227
4.0,01-04 19:00,공주,0.12690441
4.0,01-04 20:00,공주,0.12678644
4.0,01-04 21:00,공주,0.12666851
4.0,01-04 22:00,공주,0.12655064
4.0,01-04 23:00,공주,0.12643272
4.0,01-05 00:00,공주,0.12631482
4.0,01-05 01:00,공주,0.12619692
4.0,01-05 02:00,공주,0.12607908
4.0,01-05 03:00,공주,0.12596121
4.0,01-05 04:00,공주,0.12584336
4.0,01-05 05:00,공주,0.12572545
4.0,01-05 06:00,공주,0.12560757
4.0,01-05 07:00,공주,0.12548974
4.0,01-05 08:00,공주,0.12537184
4.0,01-05 09:00,공주,0.12525398
4.0,01-05 10:00,공주,0.1251361
4.0,01-05 11:00,공주,0.12501824
4.0,01-05 12:00,공주,0.124900386
4.0,01-05 13:00,공주,0.12478254
4.0,01-05 14:00,공주,0.12466465
4.0,01-05 15:00,공주,0.124546796
4.0,01-05 16:00,공주,0.12442888
4.0,01-05 17:00,공주,0.124311045
4.0,01-05 18:00,공주,0.12419323
4.0,01-05 19:00,공주,0.124075405
4.0,01-05 20:00,공주,0.12395764
4.0,01-05 21:00,공주,0.12383988
4.0,01-05 22:00,공주,0.12372214
4.0,01-05 23:00,공주,0.123604394
4.0,01-08 00:00,공주,0.12348657
4.0,01-08 01:00,공주,0.12336884
4.0,01-08 02:00,공주,0.12325104
4.0,01-08 03:00,공주,0.12313324
4.0,01-08 04:00,공주,0.12301547
4.0,01-08 05:00,공주,0.122897655
4.0,01-08 06:00,공주,0.12277992
4.0,01-08 07:00,공주,0.122662134
4.0,01-08 08:00,공주,0.12254439
4.0,01-08 09:00,공주,0.12242658
4.0,01-08 10:00,공주,0.122308835
4.0,01-08 11:00,공주,0.122191094
4.0,01-08 12:00,공주,0.12207329
4.0,01-08 13:00,공주,0.12195552
4.0,01-08 14:00,공주,0.12183773
4.0,01-08 15:00,공주,0.12171996
4.0,01-08 16:00,공주,0.12160218
4.0,01-08 17:00,공주,0.12148442
4.0,01-08 18:00,공주,0.12136659
4.0,01-08 19:00,공주,0.12124885
4.0,01-08 20:00,공주,0.12113108
4.0,01-08 21:00,공주,0.12101333
4.0,01-08 22:00,공주,0.12089553
