연도,일시,측정소,PM2.5
4.0,01-03 00:00,공주,0.10595537
4.0,01-03 01:00,공주,0.10909514
4.0,01-03 02:00,공주,0.11190307
4.0,01-03 03:00,공주,0.11485646
4.0,01-03 04:00,공주,0.114985496
4.0,01-03 05:00,공주,0.113136075
4.0,01-03 06:00,공주,0.11094017
4.0,01-03 07:00,공주,0.10909743
4.0,01-03 08:00,공주,0.10724473
4.0,01-03 09:00,공주,0.10591071
4.0,01-03 10:00,공주,0.10404761
4.0,01-03 11:00,공주,0.10263109
4.0,01-03 12:00,공주,0.10156063
4.0,01-03 13:00,공주,0.10011068
4.0,01-03 14:00,공주,0.09852669
4.0,01-03 15:00,공주,0.09725651
4.0,01-03 16:00,공주,0.09581497
4.0,01-03 17:00,공주,0.09433359
4.0,01-03 18:00,공주,0.09325067
4.0,01-03 19:00,공주,0.09162245
4.0,01-03 20:00,공주,0.09024385
4.0,01-03 21:00,공주,0.08884843
4.0,01-03 22:00,공주,0.08751957
4.0,01-03 23:00,공주,0.086554475
4.0,01-04 00:00,공주,0.086959146
4.0,01-04 01:00,공주,0.08727222
4.0,01-04 02:00,공주,0.08775361
4.0,01-04 03:00,공주,0.08836493
4.0,01-04 04:00,공주,0.08886473
4.0,01-04 05:00,공주,0.0894393
4.0,01-04 06:00,공주,0.090015136
4.0,01-04 07:00,공주,0.09150469
4.0,01-04 08:00,공주,0.09309161
4.0,01-04 09:00,공주,0.09472781
4.0,01-04 10:00,공주,0.09611087
4.0,01-04 11:00,공주,0.09760723
4.0,01-04 12:00,공주,0.09898569
4.0,01-04 13:00,공주,0.100672886
4.0,01-04 14:00,공주,0.102227785
4.0,01-04 15:00,공주,0.10370704
4.0,01-04 16:00,공주,0.105409436
4.0,01-04 17:00,공주,0.10693589
4.0,01-04 18:00,공주,0.10900321
4.0,01-04 19:00,공주,0.1107707
4.0,01-04 20:00,공주,0.11310886
4.0,01-04 21:00,공주,0.115296595
4.0,01-04 22:00,공주,0.11768634
4.0,01-04 23:00,공주,0.12011102
4.0,01-05 00:00,공주,0.12186979
4.0,01-05 01:00,공주,0.12407915
4.0,01-05 02:00,공주,0.12658797
4.0,01-05 03:00,공주,0.12869808
4.0,01-05 04:00,공주,0.13191418
4.0,01-05 05:00,공주,0.13517652
4.0,01-05 06:00,공주,0.1377914
4.0,01-05 07:00,공주,0.14074777
4.0,01-05 08:00,공주,0.14376214
4.0,01-05 09:00,공주,0.14717387
4.0,01-05 10:00,공주,0.14985389
4.0,01-05 11:00,공주,0.1533
4.0,01-05 12:00,공주,0.15644258
4.0,01-05 13:00,공주,0.15949601
4.0,01-05 14:00,공주,0.162436
4.0,01-05 15:00,공주,0.16541408
4.0,01-05 16:00,공주,0.16813086
4.0,01-05 17:00,공주,0.17153119
4.0,01-05 18:00,공주,0.17447944
4.0,01-05 19:00,공주,0.17732424
4.0,01-05 20:00,공주,0.179992
4.0,01-05 21:00,공주,0.18110804
4.0,01-05 22:00,공주,0.18222345
4.0,01-05 23:00,공주,0.18333416
4.0,01-08 00:00,공주,0.1839531
4.0,01-08 01:00,공주,0.18287972
4.0,01-08 02:00,공주,0.18226486
4.0,01-08 03:00,공주,0.18137288
4.0,01-08 04:00,공주,0.1803657
4.0,01-08 05:00,공주,0.17969814
4.0,01-08 06:00,공주,0.17884189
4.0,01-08 07:00,공주,0.17793691
4.0,01-08 08:00,공주,0.17713454
