연도,일시,측정소,PM2.5
4.0,01-03 00:00,공주,0.0922854
4.0,01-03 01:00,공주,0.09228426
4.0,01-03 02:00,공주,0.09228312
4.0,01-03 03:00,공주,0.09228199
4.0,01-03 04:00,공주,0.09228085
4.0,01-03 05:00,공주,0.09227971
4.0,01-03 06:00,공주,0.09227857
4.0,01-03 07:00,공주,0.09227744
4.0,01-03 08:00,공주,0.0922763
4.0,01-03 09:00,공주,0.09227516
4.0,01-03 10:00,공주,0.09227402
4.0,01-03 11:00,공주,0.09227288
4.0,01-03 12:00,공주,0.092271745
4.0,01-03 13:00,공주,0.092270605
4.0,01-03 14:00,공주,0.092269465
4.0,01-03 15:00,공주,0.092268325
4.0,01-03 16:00,공주,0.092267185
4.0,01-03 17:00,공주,0.09226605
4.0,01-03 18:00,공주,0.092264906
4.0,01-03 19:00,공주,0.09226377
4.0,01-03 20:00,공주,0.092262655
4.0,01-03 21:00,공주,0.09226154
4.0,01-03 22:00,공주,0.09226042
4.0,01-03 23:00,공주,0.0922593
4.0,01-04 00:00,공주,0.09225819
4.0,01-04 01:00,공주,0.092257075
4.0,01-04 02:00,공주,0.092255965
4.0,01-04 03:00,공주,0.09225485
4.0,01-04 04:00,공주,0.09225374
4.0,01-04 05:00,공주,0.09225263
4.0,01-04 06:00,공주,0.09225151
4.0,01-04 07:00,공주,0.0922504
4.0,01-04 08:00,공주,0.09224929
4.0,01-04 09:00,공주,0.09224817
4.0,01-04 10:00,공주,0.09224706
4.0,01-04 11:00,공주,0.09224595
4.0,01-04 12:00,공주,0.09224485
4.0,01-04 13:00,공주,0.09224374
4.0,01-04 14:00,공주,0.09224263
4.0,01-04 15:00,공주,0.09224152
4.0,01-04 16:00,공주,0.092240416
4.0,01-04 17:00,공주,0.092239305
4.0,01-04 18:00,공주,0.0922382
4.0,01-04 19:00,공주,0.0922371
4.0,01-04 20:00,공주,0.092236
4.0,01-04 21:00,공주,0.092234895
4.0,01-04 22:00,공주,0.09223378
4.0,01-04 23:00,공주,0.0922326
4.0,01-05 00:00,공주,0.09223142
4.0,01-05 01:00,공주,0.09223025
4.0,01-05 02:00,공주,0.092229076
4.0,01-05 03:00,공주,0.092227906
4.0,01-05 04:00,공주,0.092226736
4.0,01-05 05:00,공주,0.09222557
4.0,01-05 06:00,공주,0.0922244
4.0,01-05 07:00,공주,0.09222323
4.0,01-05 08:00,공주,0.092222065
4.0,01-05 09:00,공주,0.0922209
4.0,01-05 10:00,공주,0.09221974
4.0,01-05 11:00,공주,0.09221858
4.0,01-05 12:00,공주,0.092217416
4.0,01-05 13:00,공주,0.09221625
4.0,01-05 14:00,공주,0.092215106
4.0,01-05 15:00,공주,0.09221394
