연도,일시,측정소,PM2.5
4.0,01-03 00:00,공주,0.111091465
4.0,01-03 01:00,공주,0.11097056
4.0,01-03 02:00,공주,0.110849604
4.0,01-03 03:00,공주,0.11072862
4.0,01-03 04:00,공주,0.11060767
4.0,01-03 05:00,공주,0.11048676
4.0,01-03 06:00,공주,0.11036581
4.0,01-03 07:00,공주,0.110244855
4.0,01-03 08:00,공주,0.11012395
4.0,01-03 09:00,공주,0.11000301
4.0,01-03 10:00,공주,0.10988207
4.0,01-03 11:00,공주,0.10976109
4.0,01-03 12:00,공주,0.109640196
4.0,01-03 13:00,공주,0.1095192
4.0,01-03 14:00,공주,0.10939829
4.0,01-03 15:00,공주,0.10927734
4.0,01-03 16:00,공주,0.109156355
4.0,01-03 17:00,공주,0.10903546
4.0,01-03 18:00,공주,0.10891451
4.0,01-03 19:00,공주,0.10879356
4.0,01-03 20:00,공주,0.10867262
4.0,01-03 21:00,공주,0.10855164
4.0,01-03 22:00,공주,0.10843071
4.0,01-03 23:00,공주,0.10830976
4.0,01-04 00:00,공주,0.10818884
4.0,01-04 01:00,공주,0.108067915
4.0,01-04 02:00,공주,0.10794695
4.0,01-04 03:00,공주,0.107825994
4.0,01-04 04:00,공주,0.10770507
4.0,01-04 05:00,공주,0.10758412
4.0,01-04 06:00,공주,0.107463166
4.0,01-04 07:00,공주,0.10734224
4.0,01-04 08:00,공주,0.107221305
4.0,01-04 09:00,공주,0.10710034
4.0,01-04 10:00,공주,0.1069794
4.0,01-04 11:00,공주,0.10685846
4.0,01-04 12:00,공주,0.106737524
4.0,01-04 13:00,공주,0.10661657
4.0,01-04 14:00,공주,0.10649562
4.0,01-04 15:00,공주,0.10637468
4.0,01-04 16:00,공주,0.10625376
4.0,01-04 17:00,공주,0.10613279
4.0,01-04 18:00,공주,0.10601187
4.0,01-04 19:00,공주,0.105890915
4.0,01-04 20:00,공주,0.10576999
4.0,01-04 21:00,공주,0.10564901
4.0,01-04 22:00,공주,0.10552806
4.0,01-04 23:00,공주,0.10540713
4.0,01-05 00:00,공주,0.105286196
4.0,01-05 01:00,공주,0.10516524
4.0,01-05 02:00,공주,0.105044276
4.0,01-05 03:00,공주,0.10492335
4.0,01-05 04:00,공주,0.10480237
4.0,01-05 05:00,공주,0.10468145
4.0,01-05 06:00,공주,0.104560524
4.0,01-05 07:00,공주,0.10443954
4.0,01-05 08:00,공주,0.104318604
4.0,01-05 09:00,공주,0.10419762
4.0,01-05 10:00,공주,0.10407671
4.0,01-05 11:00,공주,0.10395576
4.0,01-05 12:00,공주,0.10383478
4.0,01-05 13:00,공주,0.10371387
4.0,01-05 14:00,공주,0.10359289
4.0,01-05 15:00,공주,0.10347195
4.0,01-05 16:00,공주,0.103351
4.0,01-05 17:00,공주,0.10323009
4.0,01-05 18:00,공주,0.10310909
4.0,01-05 19:00,공주,0.10298814
4.0,01-05 20:00,공주,0.1028672
4.0,01-05 21:00,공주,0.10274625
4.0,01-05 22:00,공주,0.10262531
4.0,01-05 23:00,공주,0.10250442
4.0,01-08 00:00,공주,0.10238342
4.0,01-08 01:00,공주,0.10226248
4.0,01-08 02:00,공주,0.102141514
4.0,01-08 03:00,공주,0.10202058
4.0,01-08 04:00,공주,0.101899624
4.0,01-08 05:00,공주,0.101778686
4.0,01-08 06:00,공주,0.10165773
4.0,01-08 07:00,공주,0.10153675
4.0,01-08 08:00,공주,0.10141581
4.0,01-08 09:00,공주,0.101294845
4.0,01-08 10:00,공주,0.10117392
4.0,01-08 11:00,공주,0.101052985
4.0,01-08 12:00,공주,0.10093202
4.0,01-08 13:00,공주,0.10081108
4.0,01-08 14:00,공주,0.10069013
4.0,01-08 15:00,공주,0.10056919
4.0,01-08 16:00,공주,0.10044825
4.0,01-08 17:00,공주,0.10032728
4.0,01-08 18:00,공주,0.10020636
4.0,01-08 19:00,공주,0.10008542
4.0,01-08 20:00,공주,0.099964455
4.0,01-08 21:00,공주,0.09984352
4.0,01-08 22:00,공주,0.099722534
4.0,01-08 23:00,공주,0.09960161
4.0,01-09 00:00,공주,0.09948063
4.0,01-09 01:00,공주,0.099359706
4.0,01-09 02:00,공주,0.09923872
4.0,01-09 03:00,공주,0.0991178
4.0,01-09 04:00,공주,0.09899683
4.0,01-09 05:00,공주,0.098875895
4.0,01-09 06:00,공주,0.09875494
4.0,01-09 07:00,공주,0.098634005
4.0,01-09 08:00,공주,0.09851307
4.0,01-09 09:00,공주,0.098392144
4.0,01-09 10:00,공주,0.09827115
4.0,01-09 11:00,공주,0.09815021
4.0,01-09 12:00,공주,0.098029256
4.0,01-09 13:00,공주,0.09790832
4.0,01-09 14:00,공주,0.097787365
4.0,01-09 15:00,공주,0.09766643
4.0,01-09 16:00,공주,0.09754549
4.0,01-09 17:00,공주,0.09742452
4.0,01-09 18:00,공주,0.097303584
4.0,01-09 19:00,공주,0.0971826
4.0,01-09 20:00,공주,0.09706168
4.0,01-09 21:00,공주,0.09694074
4.0,01-09 22:00,공주,0.09681979
4.0,01-09 23:00,공주,0.09669882
4.0,01-10 00:00,공주,0.09657791
4.0,01-10 01:00,공주,0.09645693
4.0,01-10 02:00,공주,0.09633596
