연도,일시,측정소,PM2.5
4.0,01-03 00:00,공주,0.2616717
4.0,01-03 01:00,공주,0.2617156
4.0,01-03 02:00,공주,0.26176095
4.0,01-03 03:00,공주,0.26180553
4.0,01-03 04:00,공주,0.2618503
4.0,01-03 05:00,공주,0.2618954
4.0,01-03 06:00,공주,0.26194015
4.0,01-03 07:00,공주,0.26198533
4.0,01-03 08:00,공주,0.2620227
4.0,01-03 09:00,공주,0.2620163
4.0,01-03 10:00,공주,0.26200953
4.0,01-03 11:00,공주,0.26200196
4.0,01-03 12:00,공주,0.26199472
4.0,01-03 13:00,공주,0.26198867
4.0,01-03 14:00,공주,0.2619832
4.0,01-03 15:00,공주,0.2619762
4.0,01-03 16:00,공주,0.2619612
4.0,01-03 17:00,공주,0.2619145
4.0,01-03 18:00,공주,0.26186752
4.0,01-03 19:00,공주,0.26181862
4.0,01-03 20:00,공주,0.26177296
4.0,01-03 21:00,공주,0.2617256
4.0,01-03 22:00,공주,0.26167834
4.0,01-03 23:00,공주,0.26163244
4.0,01-04 00:00,공주,0.26158512
4.0,01-04 01:00,공주,0.26152843
4.0,01-04 02:00,공주,0.26146427
4.0,01-04 03:00,공주,0.26140034
4.0,01-04 04:00,공주,0.26133668
4.0,01-04 05:00,공주,0.2612719
4.0,01-04 06:00,공주,0.26120818
4.0,01-04 07:00,공주,0.2611434
4.0,01-04 08:00,공주,0.26108
4.0,01-04 09:00,공주,0.26101467
4.0,01-04 10:00,공주,0.26095113
4.0,01-04 11:00,공주,0.2608871
4.0,01-04 12:00,공주,0.26082242
4.0,01-04 13:00,공주,0.2607581
4.0,01-04 14:00,공주,0.26069325
4.0,01-04 15:00,공주,0.26062384
4.0,01-04 16:00,공주,0.2605517
4.0,01-04 17:00,공주,0.2604805
4.0,01-04 18:00,공주,0.26040906
4.0,01-04 19:00,공주,0.26033682
4.0,01-04 20:00,공주,0.2602648
4.0,01-04 21:00,공주,0.26019317
4.0,01-04 22:00,공주,0.2601207
4.0,01-04 23:00,공주,0.2600488
4.0,01-05 00:00,공주,0.25997713
4.0,01-05 01:00,공주,0.259905
4.0,01-05 02:00,공주,0.25983253
4.0,01-05 03:00,공주,0.2597607
4.0,01-05 04:00,공주,0.25968796
4.0,01-05 05:00,공주,0.25961617
4.0,01-05 06:00,공주,0.25954303
4.0,01-05 07:00,공주,0.2594699
4.0,01-05 08:00,공주,0.25939795
4.0,01-05 09:00,공주,0.25932553
4.0,01-05 10:00,공주,0.2592518
4.0,01-05 11:00,공주,0.25917992
4.0,01-05 12:00,공주,0.25910747
4.0,01-05 13:00,공주,0.259035
4.0,01-05 14:00,공주,0.2589623
4.0,01-05 15:00,공주,0.25889027
4.0,01-05 16:00,공주,0.258818
4.0,01-05 17:00,공주,0.25874537
4.0,01-05 18:00,공주,0.2586722
4.0,01-05 19:00,공주,0.25860003
4.0,01-05 20:00,공주,0.258527
4.0,01-05 21:00,공주,0.25845417
4.0,01-05 22:00,공주,0.25838092
4.0,01-05 23:00,공주,0.25830823
4.0,01-08 00:00,공주,0.25823477
4.0,01-08 01:00,공주,0.25823626
4.0,01-08 02:00,공주,0.25825045
4.0,01-08 03:00,공주,0.2582641
4.0,01-08 04:00,공주,0.25827795
4.0,01-08 05:00,공주,0.25829202
4.0,01-08 06:00,공주,0.25830644
4.0,01-08 07:00,공주,0.25831994
4.0,01-08 08:00,공주,0.25833428
4.0,01-08 09:00,공주,0.25834852
4.0,01-08 10:00,공주,0.25836208
4.0,01-08 11:00,공주,0.25837648
4.0,01-08 12:00,공주,0.2583909
4.0,01-08 13:00,공주,0.2584052
4.0,01-08 14:00,공주,0.25841993
4.0,01-08 15:00,공주,0.258434
4.0,01-08 16:00,공주,0.25844818
4.0,01-08 17:00,공주,0.25846282
4.0,01-08 18:00,공주,0.25847703
4.0,01-08 19:00,공주,0.25849196
4.0,01-08 20:00,공주,0.25850627
4.0,01-08 21:00,공주,0.25852117
4.0,01-08 22:00,공주,0.25853536
4.0,01-08 23:00,공주,0.2585503
4.0,01-09 00:00,공주,0.25856483
4.0,01-09 01:00,공주,0.25857958
4.0,01-09 02:00,공주,0.25859442
4.0,01-09 03:00,공주,0.2586091
4.0,01-09 04:00,공주,0.2586233
4.0,01-09 05:00,공주,0.2586399
4.0,01-09 06:00,공주,0.25866035
4.0,01-09 07:00,공주,0.2586803
4.0,01-09 08:00,공주,0.25870022
4.0,01-09 09:00,공주,0.25872114
4.0,01-09 10:00,공주,0.25874165
4.0,01-09 11:00,공주,0.25876212
4.0,01-09 12:00,공주,0.25878233
4.0,01-09 13:00,공주,0.25881723
4.0,01-09 14:00,공주,0.25886953
4.0,01-09 15:00,공주,0.25892168
4.0,01-09 16:00,공주,0.25897393
4.0,01-09 17:00,공주,0.2590269
4.0,01-09 18:00,공주,0.25907886
4.0,01-09 19:00,공주,0.25913218
4.0,01-09 20:00,공주,0.2591846
4.0,01-09 21:00,공주,0.25923744
4.0,01-09 22:00,공주,0.2592904
4.0,01-09 23:00,공주,0.2593433
4.0,01-10 00:00,공주,0.25939685
4.0,01-10 01:00,공주,0.2594497
4.0,01-10 02:00,공주,0.25950328
4.0,01-10 03:00,공주,0.25955665
4.0,01-10 04:00,공주,0.25961035
4.0,01-10 05:00,공주,0.25966373
4.0,01-10 06:00,공주,0.25971726
