연도,일시,측정소,PM2.5
4.0,01-03 00:00,공주,0.13601094
4.0,01-03 01:00,공주,0.13601154
4.0,01-03 02:00,공주,0.13601223
4.0,01-03 03:00,공주,0.1360124
4.0,01-03 04:00,공주,0.13601297
4.0,01-03 05:00,공주,0.13601342
4.0,01-03 06:00,공주,0.13601416
4.0,01-03 07:00,공주,0.13601488
4.0,01-03 08:00,공주,0.13601547
4.0,01-03 09:00,공주,0.1360158
4.0,01-03 10:00,공주,0.13601664
4.0,01-03 11:00,공주,0.13601747
4.0,01-03 12:00,공주,0.1360175
4.0,01-03 13:00,공주,0.1360186
4.0,01-03 14:00,공주,0.1360192
4.0,01-03 15:00,공주,0.13602027
4.0,01-03 16:00,공주,0.13601989
4.0,01-03 17:00,공주,0.13602099
4.0,01-03 18:00,공주,0.13602144
4.0,01-03 19:00,공주,0.13602185
4.0,01-03 20:00,공주,0.13602263
4.0,01-03 21:00,공주,0.13602349
4.0,01-03 22:00,공주,0.13602424
4.0,01-03 23:00,공주,0.13602433
4.0,01-04 00:00,공주,0.13602531
4.0,01-04 01:00,공주,0.13602608
4.0,01-04 02:00,공주,0.13602704
4.0,01-04 03:00,공주,0.13602725
4.0,01-04 04:00,공주,0.13602787
4.0,01-04 05:00,공주,0.13602802
4.0,01-04 06:00,공주,0.13602918
4.0,01-04 07:00,공주,0.13602954
4.0,01-04 08:00,공주,0.13603038
4.0,01-04 09:00,공주,0.1360307
4.0,01-04 10:00,공주,0.1360313
4.0,01-04 11:00,공주,0.13603216
4.0,01-04 12:00,공주,0.13603252
4.0,01-04 13:00,공주,0.13603348
4.0,01-04 14:00,공주,0.1360341
4.0,01-04 15:00,공주,0.13603464
4.0,01-04 16:00,공주,0.13603476
4.0,01-04 17:00,공주,0.13603577
4.0,01-04 18:00,공주,0.13603693
4.0,01-04 19:00,공주,0.13603717
4.0,01-04 20:00,공주,0.13603729
4.0,01-04 21:00,공주,0.13603848
4.0,01-04 22:00,공주,0.13603893
4.0,01-04 23:00,공주,0.13604021
4.0,01-05 00:00,공주,0.13604012
4.0,01-05 01:00,공주,0.13604072
4.0,01-05 02:00,공주,0.13604149
4.0,01-05 03:00,공주,0.13604221
4.0,01-05 04:00,공주,0.13604322
4.0,01-05 05:00,공주,0.13604367
4.0,01-05 06:00,공주,0.13604414
4.0,01-05 07:00,공주,0.13604406
4.0,01-05 08:00,공주,0.13604498
4.0,01-05 09:00,공주,0.13604593
4.0,01-05 10:00,공주,0.13604644
4.0,01-05 11:00,공주,0.13604736
4.0,01-05 12:00,공주,0.1360485
4.0,01-05 13:00,공주,0.13604826
4.0,01-05 14:00,공주,0.13604861
4.0,01-05 15:00,공주,0.1360501
4.0,01-05 16:00,공주,0.13605031
4.0,01-05 17:00,공주,0.1360513
4.0,01-05 18:00,공주,0.1360521
4.0,01-05 19:00,공주,0.13605243
4.0,01-05 20:00,공주,0.13605288
4.0,01-05 21:00,공주,0.1360535
4.0,01-05 22:00,공주,0.13605446
4.0,01-05 23:00,공주,0.13605487
4.0,01-08 00:00,공주,0.13605559
4.0,01-08 01:00,공주,0.1360558
4.0,01-08 02:00,공주,0.13605708
