연도,일시,측정소,PM2.5
4.0,01-03 00:00,공주,0.11918638
4.0,01-03 01:00,공주,0.11918638
4.0,01-03 02:00,공주,0.11918638
4.0,01-03 03:00,공주,0.11918638
4.0,01-03 04:00,공주,0.11918638
4.0,01-03 05:00,공주,0.11918638
4.0,01-03 06:00,공주,0.11918638
4.0,01-03 07:00,공주,0.11918638
4.0,01-03 08:00,공주,0.11918638
4.0,01-03 09:00,공주,0.11918638
4.0,01-03 10:00,공주,0.11918638
4.0,01-03 11:00,공주,0.11918638
4.0,01-03 12:00,공주,0.11918638
4.0,01-03 13:00,공주,0.11918638
4.0,01-03 14:00,공주,0.11918638
4.0,01-03 15:00,공주,0.11918638
4.0,01-03 16:00,공주,0.11918638
4.0,01-03 17:00,공주,0.11918638
4.0,01-03 18:00,공주,0.11918638
4.0,01-03 19:00,공주,0.11918638
4.0,01-03 20:00,공주,0.11918638
4.0,01-03 21:00,공주,0.11918638
4.0,01-03 22:00,공주,0.11918638
4.0,01-03 23:00,공주,0.11918638
4.0,01-04 00:00,공주,0.11918638
4.0,01-04 01:00,공주,0.11918638
4.0,01-04 02:00,공주,0.11918638
4.0,01-04 03:00,공주,0.11918638
4.0,01-04 04:00,공주,0.11918638
4.0,01-04 05:00,공주,0.11918638
4.0,01-04 06:00,공주,0.11965681
4.0,01-04 07:00,공주,0.11994743
4.0,01-04 08:00,공주,0.12016241
4.0,01-04 09:00,공주,0.12121982
4.0,01-04 10:00,공주,0.12121982
4.0,01-04 11:00,공주,0.12121982
4.0,01-04 12:00,공주,0.12121982
4.0,01-04 13:00,공주,0.12121982
4.0,01-04 14:00,공주,0.12121982
4.0,01-04 15:00,공주,0.12121982
4.0,01-04 16:00,공주,0.12100644
4.0,01-04 17:00,공주,0.12454088
4.0,01-04 18:00,공주,0.12657075
4.0,01-04 19:00,공주,0.13046183
4.0,01-04 20:00,공주,0.13203216
4.0,01-04 21:00,공주,0.13203216
4.0,01-04 22:00,공주,0.13335672
4.0,01-04 23:00,공주,0.13335672
4.0,01-05 00:00,공주,0.13335672
4.0,01-05 01:00,공주,0.13335672
4.0,01-05 02:00,공주,0.13335672
4.0,01-05 03:00,공주,0.13335672
4.0,01-05 04:00,공주,0.13335672
4.0,01-05 05:00,공주,0.13335672
4.0,01-05 06:00,공주,0.13335672
4.0,01-05 07:00,공주,0.13335672
4.0,01-05 08:00,공주,0.13508452
