연도,일시,측정소,PM2.5
4.0,01-03 00:00,공주,0.064673506
4.0,01-03 01:00,공주,0.06471051
4.0,01-03 02:00,공주,0.064747535
4.0,01-03 03:00,공주,0.064784534
4.0,01-03 04:00,공주,0.06482153
4.0,01-03 05:00,공주,0.06485852
4.0,01-03 06:00,공주,0.06489553
4.0,01-03 07:00,공주,0.06493254
4.0,01-03 08:00,공주,0.06496955
4.0,01-03 09:00,공주,0.065006554
4.0,01-03 10:00,공주,0.06504359
4.0,01-03 11:00,공주,0.06508056
4.0,01-03 12:00,공주,0.0651176
4.0,01-03 13:00,공주,0.065154605
4.0,01-03 14:00,공주,0.065191604
4.0,01-03 15:00,공주,0.06522861
4.0,01-03 16:00,공주,0.06526562
4.0,01-03 17:00,공주,0.065302655
4.0,01-03 18:00,공주,0.065339655
4.0,01-03 19:00,공주,0.06537665
4.0,01-03 20:00,공주,0.06541364
4.0,01-03 21:00,공주,0.06545067
4.0,01-03 22:00,공주,0.065487646
4.0,01-03 23:00,공주,0.06552466
4.0,01-04 00:00,공주,0.065561704
4.0,01-04 01:00,공주,0.06559869
4.0,01-04 02:00,공주,0.065635696
4.0,01-04 03:00,공주,0.0656727
4.0,01-04 04:00,공주,0.0657097
4.0,01-04 05:00,공주,0.065746725
4.0,01-04 06:00,공주,0.06578375
4.0,01-04 07:00,공주,0.06582075
4.0,01-04 08:00,공주,0.06585774
4.0,01-04 09:00,공주,0.06589473
4.0,01-04 10:00,공주,0.06593174
4.0,01-04 11:00,공주,0.06596877
4.0,01-04 12:00,공주,0.06600576
4.0,01-04 13:00,공주,0.06604277
4.0,01-04 14:00,공주,0.0660798
4.0,01-04 15:00,공주,0.06611679
4.0,01-04 16:00,공주,0.06615379
4.0,01-04 17:00,공주,0.0661908
4.0,01-04 18:00,공주,0.0662278
4.0,01-04 19:00,공주,0.0662648
4.0,01-04 20:00,공주,0.066301815
4.0,01-04 21:00,공주,0.06633883
4.0,01-04 22:00,공주,0.06637586
4.0,01-04 23:00,공주,0.066412844
4.0,01-05 00:00,공주,0.06644986
4.0,01-05 01:00,공주,0.06648687
4.0,01-05 02:00,공주,0.06652384
4.0,01-05 03:00,공주,0.06656086
4.0,01-05 04:00,공주,0.066597916
4.0,01-05 05:00,공주,0.066634886
4.0,01-05 06:00,공주,0.0666719
4.0,01-05 07:00,공주,0.0667089
4.0,01-05 08:00,공주,0.0667459
4.0,01-05 09:00,공주,0.066782914
4.0,01-05 10:00,공주,0.06681993
4.0,01-05 11:00,공주,0.06685694
4.0,01-05 12:00,공주,0.06689394
4.0,01-05 13:00,공주,0.06693093
4.0,01-05 14:00,공주,0.06696794
4.0,01-05 15:00,공주,0.06700497
4.0,01-05 16:00,공주,0.067041956
4.0,01-05 17:00,공주,0.06707897
4.0,01-05 18:00,공주,0.067115985
4.0,01-05 19:00,공주,0.067152984
4.0,01-05 20:00,공주,0.067189984
4.0,01-05 21:00,공주,0.067227
4.0,01-05 22:00,공주,0.067264
4.0,01-05 23:00,공주,0.067301
4.0,01-08 00:00,공주,0.067338
4.0,01-08 01:00,공주,0.06736622
4.0,01-08 02:00,공주,0.06739008
4.0,01-08 03:00,공주,0.06741393
4.0,01-08 04:00,공주,0.067437775
4.0,01-08 05:00,공주,0.06746163
4.0,01-08 06:00,공주,0.067485474
4.0,01-08 07:00,공주,0.067509346
4.0,01-08 08:00,공주,0.06753323
4.0,01-08 09:00,공주,0.06755709
4.0,01-08 10:00,공주,0.067580946
